order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level
77965,17356,2024-07-13,2024-07-14,Cancelled,5734.53,Lost,5,5,Vendor,Vendor Delay,High
77970,17665,2025-03-01,2025-03-02,Completed,9320.09,On-Time,5,5,Vendor,Vendor Delay,High
77973,2543,2024-10-24,2024-10-29,Completed,3933.1,On-Time,5,5,Vendor,Vendor Delay,High
77979,15901,2024-10-21,2024-10-24,Completed,4619.66,On-Time,5,5,Vendor,Vendor Delay,High
77985,6327,2024-07-07,2024-07-08,Completed,2150.2,On-Time,5,5,Vendor,Vendor Delay,High
77996,18279,2025-04-18,2025-04-22,Completed,312.51,On-Time,5,5,Vendor,Vendor Delay,High
78006,13798,2024-10-02,2024-10-03,Completed,963.85,On-Time,5,5,Vendor,Vendor Delay,High
78007,6619,2025-03-19,2025-03-21,Cancelled,7142.0,Lost,5,5,Vendor,Vendor Delay,High
78008,13696,2024-09-21,2024-09-22,Completed,1998.87,On-Time,5,5,Vendor,Vendor Delay,High
78011,12520,2024-10-05,2024-10-06,Completed,6581.79,On-Time,5,5,Vendor,Vendor Delay,High
78013,4979,2025-02-01,2025-02-04,Completed,5588.7,On-Time,5,5,Vendor,Vendor Delay,High
78023,17393,2025-01-31,2025-02-01,Completed,2602.45,On-Time,5,5,Vendor,Vendor Delay,High
78033,6056,2025-06-11,2025-06-16,Completed,2166.88,On-Time,5,5,Vendor,Vendor Delay,High
78035,1985,2025-03-27,2025-03-30,Cancelled,4376.02,Lost,5,5,Vendor,Vendor Delay,High
78036,17060,2024-10-01,2024-10-05,Completed,9608.35,On-Time,5,5,Vendor,Vendor Delay,High
78040,14571,2024-07-25,2024-07-28,Completed,5923.67,On-Time,5,5,Vendor,Vendor Delay,High
78043,10801,2024-10-06,2024-10-10,Completed,8225.03,On-Time,5,5,Vendor,Vendor Delay,High
78050,17538,2025-01-14,2025-01-18,Completed,6760.99,On-Time,5,5,Vendor,Vendor Delay,High
78062,4604,2025-03-06,2025-03-08,Completed,9970.61,On-Time,5,5,Vendor,Vendor Delay,High
78067,2039,2025-03-25,2025-03-26,Completed,6325.63,On-Time,5,5,Vendor,Vendor Delay,High
78069,3320,2025-01-24,2025-01-27,Completed,2499.68,On-Time,5,5,Vendor,Vendor Delay,High
78081,496,2024-09-18,2024-09-19,Delayed,1331.44,Delayed,5,5,Vendor,Vendor Delay,High
78087,2402,2024-12-11,2024-12-13,Completed,3186.15,On-Time,5,5,Vendor,Vendor Delay,High
78089,2555,2025-06-29,2025-07-01,Completed,6237.59,On-Time,5,5,Vendor,Vendor Delay,High
78098,12869,2024-12-30,2025-01-02,Completed,9634.44,On-Time,5,5,Vendor,Vendor Delay,High
78105,14346,2025-03-02,2025-03-06,Completed,1799.13,On-Time,5,5,Vendor,Vendor Delay,High
78111,5627,2024-11-28,2024-12-02,Completed,2169.04,On-Time,5,5,Vendor,Vendor Delay,High
78116,7026,2025-01-04,2025-01-09,Completed,3106.91,On-Time,5,5,Vendor,Vendor Delay,High
78127,14499,2025-04-28,2025-05-03,Delayed,2266.2,Delayed,5,5,Vendor,Vendor Delay,High
78138,14755,2025-04-17,2025-04-21,Completed,6753.05,On-Time,5,5,Vendor,Vendor Delay,High
78149,19178,2025-01-09,2025-01-13,Completed,8776.98,On-Time,5,5,Vendor,Vendor Delay,High
78150,17844,2025-03-26,2025-03-30,Completed,1897.3,On-Time,5,5,Vendor,Vendor Delay,High
78154,3557,2025-02-04,2025-02-08,Completed,6993.53,On-Time,5,5,Vendor,Vendor Delay,High
78161,12534,2025-06-07,2025-06-11,Completed,13781.26,On-Time,5,5,Vendor,Vendor Delay,High
78164,12430,2025-02-01,2025-02-05,Cancelled,5820.07,Lost,5,5,Vendor,Vendor Delay,High
78168,10932,2024-08-26,2024-08-31,Completed,4481.57,On-Time,5,5,Vendor,Vendor Delay,High
78195,9784,2025-03-04,2025-03-06,Delayed,2784.33,Delayed,5,5,Vendor,Vendor Delay,High
78197,388,2024-11-12,2024-11-15,Completed,5797.85,On-Time,5,5,Vendor,Vendor Delay,High
78199,10198,2025-04-19,2025-04-24,Completed,4540.69,On-Time,5,5,Vendor,Vendor Delay,High
78206,16786,2024-10-17,2024-10-20,Completed,16105.45,On-Time,5,5,Vendor,Vendor Delay,High
78207,10085,2024-07-29,2024-07-31,Completed,831.94,On-Time,5,5,Vendor,Vendor Delay,High
78216,16892,2025-02-22,2025-02-23,Completed,4178.3,On-Time,5,5,Vendor,Vendor Delay,High
78228,9188,2025-02-18,2025-02-22,Completed,9164.07,On-Time,5,5,Vendor,Vendor Delay,High
78234,14954,2024-11-24,2024-11-25,Completed,652.6,On-Time,5,5,Vendor,Vendor Delay,High
78241,7823,2024-11-03,2024-11-08,Completed,240.52,On-Time,5,5,Vendor,Vendor Delay,High
78243,6344,2024-12-30,2025-01-01,Completed,5391.84,On-Time,5,5,Vendor,Vendor Delay,High
78248,2696,2024-12-12,2024-12-13,Completed,3750.41,On-Time,5,5,Vendor,Vendor Delay,High
78257,11526,2024-09-07,2024-09-11,Completed,4487.02,On-Time,5,5,Vendor,Vendor Delay,High
78258,46,2025-05-09,2025-05-11,Completed,3696.35,On-Time,5,5,Vendor,Vendor Delay,High
78260,17042,2025-05-09,2025-05-14,Completed,567.83,On-Time,5,5,Vendor,Vendor Delay,High
78262,16413,2024-07-28,2024-07-30,Completed,7453.51,On-Time,5,5,Vendor,Vendor Delay,High
78265,1645,2024-12-27,2024-12-31,Completed,10672.83,On-Time,5,5,Vendor,Vendor Delay,High
78286,120,2024-11-21,2024-11-22,Delayed,1541.95,Delayed,5,5,Vendor,Vendor Delay,High
78292,16450,2025-02-06,2025-02-09,Completed,5249.71,On-Time,5,5,Vendor,Vendor Delay,High
78297,10446,2025-06-20,2025-06-22,Completed,9366.22,On-Time,5,5,Vendor,Vendor Delay,High
78319,17754,2025-03-11,2025-03-12,Completed,6259.65,On-Time,5,5,Vendor,Vendor Delay,High
78332,18947,2025-02-06,2025-02-11,Delayed,5785.98,Delayed,5,5,Vendor,Vendor Delay,High
78333,723,2025-02-09,2025-02-13,Delayed,8356.7,Delayed,5,5,Vendor,Vendor Delay,High
78335,12109,2025-02-25,2025-02-28,Completed,7355.78,On-Time,5,5,Vendor,Vendor Delay,High
78339,1174,2025-01-03,2025-01-07,Completed,5597.32,On-Time,5,5,Vendor,Vendor Delay,High
78340,19287,2024-10-01,2024-10-04,Completed,881.58,On-Time,5,5,Vendor,Vendor Delay,High
78344,19010,2025-04-21,2025-04-25,Delayed,378.97,Delayed,5,5,Vendor,Vendor Delay,High
78346,5495,2025-02-10,2025-02-14,Completed,2895.24,On-Time,5,5,Vendor,Vendor Delay,High
78348,15521,2025-02-08,2025-02-11,Completed,1727.48,On-Time,5,5,Vendor,Vendor Delay,High
78349,17451,2024-12-29,2025-01-03,Completed,3681.97,On-Time,5,5,Vendor,Vendor Delay,High
78353,6686,2024-12-10,2024-12-11,Completed,2277.27,On-Time,5,5,Vendor,Vendor Delay,High
78360,330,2025-04-04,2025-04-08,Completed,4403.26,On-Time,5,5,Vendor,Vendor Delay,High
78361,6726,2025-05-11,2025-05-14,Completed,3303.23,On-Time,5,5,Vendor,Vendor Delay,High
78366,2985,2025-03-06,2025-03-07,Completed,6898.55,On-Time,5,5,Vendor,Vendor Delay,High
78371,16021,2025-05-14,2025-05-17,Completed,2389.0,On-Time,5,5,Vendor,Vendor Delay,High
78375,16500,2025-02-11,2025-02-12,Completed,3027.98,On-Time,5,5,Vendor,Vendor Delay,High
78378,9930,2025-03-09,2025-03-11,Delayed,9872.42,Delayed,5,5,Vendor,Vendor Delay,High
78387,4280,2025-04-21,2025-04-26,Completed,2554.56,On-Time,5,5,Vendor,Vendor Delay,High
78397,15886,2025-06-24,2025-06-26,Delayed,6998.44,Delayed,5,5,Vendor,Vendor Delay,High
78399,7937,2024-09-11,2024-09-14,Delayed,10545.27,Delayed,5,5,Vendor,Vendor Delay,High
78401,3811,2025-06-27,2025-06-30,Completed,2599.53,On-Time,5,5,Vendor,Vendor Delay,High
78403,3515,2025-01-06,2025-01-09,Cancelled,935.1,Lost,5,5,Vendor,Vendor Delay,High
78411,19232,2024-10-23,2024-10-24,Delayed,6075.14,Delayed,5,5,Vendor,Vendor Delay,High
78424,8420,2025-03-14,2025-03-18,Completed,3425.0,On-Time,5,5,Vendor,Vendor Delay,High
78425,4258,2024-07-27,2024-08-01,Completed,3309.7,On-Time,5,5,Vendor,Vendor Delay,High
78433,1623,2024-12-07,2024-12-10,Completed,5475.57,On-Time,5,5,Vendor,Vendor Delay,High
78437,16655,2025-05-15,2025-05-17,Completed,1135.65,On-Time,5,5,Vendor,Vendor Delay,High
78439,14631,2024-12-10,2024-12-12,Completed,1655.34,On-Time,5,5,Vendor,Vendor Delay,High
78456,8168,2024-07-30,2024-07-31,Cancelled,4725.28,Lost,5,5,Vendor,Vendor Delay,High
78458,8834,2025-05-24,2025-05-26,Completed,108.03,On-Time,5,5,Vendor,Vendor Delay,High
78460,18525,2024-09-19,2024-09-21,Completed,3127.29,On-Time,5,5,Vendor,Vendor Delay,High
78463,18173,2024-08-16,2024-08-20,Completed,9567.9,On-Time,5,5,Vendor,Vendor Delay,High
78464,17037,2024-11-26,2024-12-01,Completed,3397.88,On-Time,5,5,Vendor,Vendor Delay,High
78465,3266,2024-12-17,2024-12-19,Completed,3052.22,On-Time,5,5,Vendor,Vendor Delay,High
78470,3989,2025-04-12,2025-04-17,Completed,3503.8,On-Time,5,5,Vendor,Vendor Delay,High
78472,12526,2024-10-19,2024-10-23,Completed,15252.35,On-Time,5,5,Vendor,Vendor Delay,High
78475,17745,2024-12-01,2024-12-02,Completed,472.38,On-Time,5,5,Vendor,Vendor Delay,High
78481,7214,2024-12-27,2024-12-28,Completed,1597.6,On-Time,5,5,Vendor,Vendor Delay,High
78505,1917,2024-07-17,2024-07-19,Completed,2128.26,On-Time,5,5,Vendor,Vendor Delay,High
78509,15928,2024-12-07,2024-12-11,Completed,6222.93,On-Time,5,5,Vendor,Vendor Delay,High
78515,10902,2025-04-24,2025-04-29,Delayed,3332.08,Delayed,5,5,Vendor,Vendor Delay,High
78530,10611,2024-08-18,2024-08-20,Completed,360.92,On-Time,5,5,Vendor,Vendor Delay,High
78541,11625,2025-04-24,2025-04-26,Completed,8803.51,On-Time,5,5,Vendor,Vendor Delay,High
78547,3858,2024-12-26,2024-12-31,Completed,573.5,On-Time,5,5,Vendor,Vendor Delay,High
78549,11337,2025-02-04,2025-02-05,Completed,9566.84,On-Time,5,5,Vendor,Vendor Delay,High
78550,2505,2024-10-03,2024-10-08,Completed,7324.21,On-Time,5,5,Vendor,Vendor Delay,High
78551,13616,2025-01-12,2025-01-14,Completed,2836.04,On-Time,5,5,Vendor,Vendor Delay,High
78552,15810,2024-09-18,2024-09-20,Completed,8061.2,On-Time,5,5,Vendor,Vendor Delay,High
78555,5818,2025-03-17,2025-03-18,Delayed,6222.13,Delayed,5,5,Vendor,Vendor Delay,High
78563,1616,2025-05-21,2025-05-25,Completed,7147.77,On-Time,5,5,Vendor,Vendor Delay,High
78568,16962,2025-05-07,2025-05-10,Completed,11385.75,On-Time,5,5,Vendor,Vendor Delay,High
78579,6798,2025-01-12,2025-01-16,Completed,4275.67,On-Time,5,5,Vendor,Vendor Delay,High
78580,14187,2025-05-27,2025-05-30,Completed,2249.48,On-Time,5,5,Vendor,Vendor Delay,High
78586,13578,2024-07-26,2024-07-29,Completed,4189.55,On-Time,5,5,Vendor,Vendor Delay,High
78587,13725,2025-04-21,2025-04-25,Completed,1263.85,On-Time,5,5,Vendor,Vendor Delay,High
78590,10581,2024-08-12,2024-08-16,Completed,1280.4,On-Time,5,5,Vendor,Vendor Delay,High
78591,7629,2025-05-05,2025-05-06,Completed,442.72,On-Time,5,5,Vendor,Vendor Delay,High
78597,432,2024-08-24,2024-08-26,Completed,509.56,On-Time,5,5,Vendor,Vendor Delay,High
78599,16763,2025-04-04,2025-04-05,Completed,6542.37,On-Time,5,5,Vendor,Vendor Delay,High
78600,4482,2025-04-03,2025-04-07,Completed,3737.44,On-Time,5,5,Vendor,Vendor Delay,High
78601,15255,2024-10-09,2024-10-11,Completed,7767.73,On-Time,5,5,Vendor,Vendor Delay,High
78613,9555,2024-10-05,2024-10-09,Completed,5736.58,On-Time,5,5,Vendor,Vendor Delay,High
78616,7717,2024-08-31,2024-09-02,Delayed,4241.02,Delayed,5,5,Vendor,Vendor Delay,High
78625,8191,2025-05-09,2025-05-13,Completed,6715.62,On-Time,5,5,Vendor,Vendor Delay,High
78627,12141,2025-06-04,2025-06-09,Completed,1972.5,On-Time,5,5,Vendor,Vendor Delay,High
78633,7830,2025-03-30,2025-04-02,Completed,4043.42,On-Time,5,5,Vendor,Vendor Delay,High
78634,6101,2024-09-07,2024-09-10,Delayed,6851.5,Delayed,5,5,Vendor,Vendor Delay,High
78635,14104,2025-01-23,2025-01-24,Completed,819.9,On-Time,5,5,Vendor,Vendor Delay,High
78636,10135,2025-01-09,2025-01-11,Completed,3649.35,On-Time,5,5,Vendor,Vendor Delay,High
78645,6944,2024-11-21,2024-11-24,Completed,7712.6,On-Time,5,5,Vendor,Vendor Delay,High
78659,5145,2024-09-04,2024-09-09,Completed,1402.61,On-Time,5,5,Vendor,Vendor Delay,High
78662,12943,2024-10-03,2024-10-07,Completed,2291.48,On-Time,5,5,Vendor,Vendor Delay,High
78663,17346,2025-01-08,2025-01-13,Completed,7980.75,On-Time,5,5,Vendor,Vendor Delay,High
78665,7657,2024-10-06,2024-10-10,Completed,759.36,On-Time,5,5,Vendor,Vendor Delay,High
78669,19713,2025-04-02,2025-04-06,Completed,10542.29,On-Time,5,5,Vendor,Vendor Delay,High
78672,15623,2025-06-12,2025-06-14,Delayed,1964.05,Delayed,5,5,Vendor,Vendor Delay,High
78688,7626,2024-08-20,2024-08-24,Completed,9077.13,On-Time,5,5,Vendor,Vendor Delay,High
78694,8548,2025-05-05,2025-05-10,Completed,8918.92,On-Time,5,5,Vendor,Vendor Delay,High
78696,96,2024-08-09,2024-08-11,Completed,4367.3,On-Time,5,5,Vendor,Vendor Delay,High
78697,19351,2024-11-27,2024-12-02,Completed,5457.02,On-Time,5,5,Vendor,Vendor Delay,High
78716,7058,2025-03-31,2025-04-04,Completed,4892.77,On-Time,5,5,Vendor,Vendor Delay,High
78726,9904,2025-06-17,2025-06-22,Completed,2750.49,On-Time,5,5,Vendor,Vendor Delay,High
78735,5276,2025-03-07,2025-03-11,Completed,5804.78,On-Time,5,5,Vendor,Vendor Delay,High
78743,15824,2024-09-26,2024-09-30,Completed,3285.88,On-Time,5,5,Vendor,Vendor Delay,High
78749,14343,2025-06-29,2025-07-04,Completed,3577.78,On-Time,5,5,Vendor,Vendor Delay,High
78753,11676,2024-11-08,2024-11-13,Completed,1344.6,On-Time,5,5,Vendor,Vendor Delay,High
78760,12712,2025-05-25,2025-05-30,Completed,7243.31,On-Time,5,5,Vendor,Vendor Delay,High
78761,13540,2025-04-03,2025-04-04,Completed,11212.36,On-Time,5,5,Vendor,Vendor Delay,High
78766,16766,2024-12-07,2024-12-11,Completed,960.14,On-Time,5,5,Vendor,Vendor Delay,High
78774,2215,2025-04-22,2025-04-24,Completed,3900.74,On-Time,5,5,Vendor,Vendor Delay,High
78784,3639,2024-09-19,2024-09-23,Completed,1597.6,On-Time,5,5,Vendor,Vendor Delay,High
78789,7108,2024-11-06,2024-11-09,Completed,2738.07,On-Time,5,5,Vendor,Vendor Delay,High
78792,3632,2024-10-26,2024-10-29,Completed,12383.19,On-Time,5,5,Vendor,Vendor Delay,High
78799,19348,2025-06-10,2025-06-12,Delayed,2194.63,Delayed,5,5,Vendor,Vendor Delay,High
78801,14762,2025-01-15,2025-01-19,Completed,3392.48,On-Time,5,5,Vendor,Vendor Delay,High
78804,6320,2025-03-04,2025-03-05,Delayed,4651.96,Delayed,5,5,Vendor,Vendor Delay,High
78813,5760,2024-12-01,2024-12-03,Cancelled,3110.55,Lost,5,5,Vendor,Vendor Delay,High
78815,14499,2025-02-24,2025-02-28,Completed,6570.92,On-Time,5,5,Vendor,Vendor Delay,High
78817,3988,2024-09-09,2024-09-14,Completed,7766.68,On-Time,5,5,Vendor,Vendor Delay,High
78821,14702,2024-10-18,2024-10-22,Completed,13173.74,On-Time,5,5,Vendor,Vendor Delay,High
78830,155,2024-09-03,2024-09-07,Completed,532.32,On-Time,5,5,Vendor,Vendor Delay,High
78838,11366,2025-03-12,2025-03-14,Completed,2376.05,On-Time,5,5,Vendor,Vendor Delay,High
78841,3208,2025-04-02,2025-04-04,Completed,9787.36,On-Time,5,5,Vendor,Vendor Delay,High
78843,16960,2025-04-21,2025-04-22,Completed,803.52,On-Time,5,5,Vendor,Vendor Delay,High
78852,12640,2024-07-24,2024-07-29,Completed,3986.04,On-Time,5,5,Vendor,Vendor Delay,High
78861,3377,2024-11-30,2024-12-01,Delayed,8689.53,Delayed,5,5,Vendor,Vendor Delay,High
78864,18771,2025-04-27,2025-04-29,Completed,2411.69,On-Time,5,5,Vendor,Vendor Delay,High
78875,6784,2025-02-13,2025-02-14,Completed,6865.25,On-Time,5,5,Vendor,Vendor Delay,High
78877,13595,2025-05-04,2025-05-06,Completed,11133.79,On-Time,5,5,Vendor,Vendor Delay,High
78879,2,2025-01-18,2025-01-22,Delayed,4108.66,Delayed,5,5,Vendor,Vendor Delay,High
78885,12723,2024-12-21,2024-12-23,Completed,4639.9,On-Time,5,5,Vendor,Vendor Delay,High
78890,8448,2025-01-24,2025-01-28,Completed,5056.07,On-Time,5,5,Vendor,Vendor Delay,High
78891,8549,2025-04-02,2025-04-05,Completed,917.98,On-Time,5,5,Vendor,Vendor Delay,High
78894,3564,2024-11-27,2024-11-30,Completed,7684.1,On-Time,5,5,Vendor,Vendor Delay,High
78897,5321,2025-04-03,2025-04-08,Completed,2863.21,On-Time,5,5,Vendor,Vendor Delay,High
78899,293,2025-05-26,2025-05-28,Delayed,1954.37,Delayed,5,5,Vendor,Vendor Delay,High
78900,1539,2025-05-10,2025-05-13,Completed,888.3,On-Time,5,5,Vendor,Vendor Delay,High
78901,3211,2024-09-04,2024-09-07,Completed,4339.56,On-Time,5,5,Vendor,Vendor Delay,High
78918,18245,2025-05-18,2025-05-22,Completed,4299.93,On-Time,5,5,Vendor,Vendor Delay,High
78926,17066,2024-12-31,2025-01-04,Completed,8453.9,On-Time,5,5,Vendor,Vendor Delay,High
78931,14484,2024-10-29,2024-11-01,Delayed,7878.82,Delayed,5,5,Vendor,Vendor Delay,High
78937,1903,2024-08-08,2024-08-11,Completed,4921.33,On-Time,5,5,Vendor,Vendor Delay,High
78956,1459,2024-08-26,2024-08-27,Completed,6776.55,On-Time,5,5,Vendor,Vendor Delay,High
78959,10524,2025-06-23,2025-06-24,Completed,1781.26,On-Time,5,5,Vendor,Vendor Delay,High
78965,9681,2024-10-03,2024-10-06,Completed,2776.42,On-Time,5,5,Vendor,Vendor Delay,High
78978,4549,2024-12-09,2024-12-11,Completed,3431.17,On-Time,5,5,Vendor,Vendor Delay,High
78979,11231,2024-08-11,2024-08-12,Completed,1498.26,On-Time,5,5,Vendor,Vendor Delay,High
78987,14408,2024-07-20,2024-07-23,Completed,3149.28,On-Time,5,5,Vendor,Vendor Delay,High
78999,5983,2024-11-12,2024-11-17,Completed,2513.12,On-Time,5,5,Vendor,Vendor Delay,High
79006,13645,2025-02-05,2025-02-07,Completed,1457.61,On-Time,5,5,Vendor,Vendor Delay,High
79009,18330,2025-05-29,2025-05-31,Completed,1779.04,On-Time,5,5,Vendor,Vendor Delay,High
79022,17573,2025-03-02,2025-03-05,Completed,4121.19,On-Time,5,5,Vendor,Vendor Delay,High
79039,9660,2024-11-08,2024-11-13,Completed,3161.48,On-Time,5,5,Vendor,Vendor Delay,High
79040,15936,2024-12-22,2024-12-24,Completed,10249.91,On-Time,5,5,Vendor,Vendor Delay,High
79048,6633,2025-01-21,2025-01-23,Completed,8427.3,On-Time,5,5,Vendor,Vendor Delay,High
79050,1959,2024-10-25,2024-10-27,Cancelled,12265.11,Lost,5,5,Vendor,Vendor Delay,High
79053,18314,2025-02-03,2025-02-08,Completed,3711.04,On-Time,5,5,Vendor,Vendor Delay,High
79061,17460,2025-02-02,2025-02-04,Completed,3494.49,On-Time,5,5,Vendor,Vendor Delay,High
79064,13908,2024-11-20,2024-11-23,Completed,1469.32,On-Time,5,5,Vendor,Vendor Delay,High
79065,10151,2025-01-07,2025-01-08,Cancelled,3372.0,Lost,5,5,Vendor,Vendor Delay,High
79067,6833,2025-04-25,2025-04-28,Delayed,7243.42,Delayed,5,5,Vendor,Vendor Delay,High
79069,10542,2024-11-08,2024-11-10,Completed,6382.8,On-Time,5,5,Vendor,Vendor Delay,High
79075,18266,2025-01-06,2025-01-07,Completed,6170.47,On-Time,5,5,Vendor,Vendor Delay,High
79085,2694,2024-09-27,2024-09-28,Cancelled,1441.8,Lost,5,5,Vendor,Vendor Delay,High
79094,16426,2024-08-21,2024-08-23,Completed,562.74,On-Time,5,5,Vendor,Vendor Delay,High
79099,296,2024-12-30,2025-01-02,Completed,6657.73,On-Time,5,5,Vendor,Vendor Delay,High
79104,12605,2024-12-20,2024-12-25,Completed,5182.15,On-Time,5,5,Vendor,Vendor Delay,High
79107,7524,2024-10-11,2024-10-12,Completed,8505.7,On-Time,5,5,Vendor,Vendor Delay,High
79111,9534,2025-01-22,2025-01-26,Cancelled,11282.15,Lost,5,5,Vendor,Vendor Delay,High
79112,16845,2024-12-12,2024-12-13,Completed,8000.11,On-Time,5,5,Vendor,Vendor Delay,High
79118,18687,2024-08-28,2024-08-31,Completed,5521.67,On-Time,5,5,Vendor,Vendor Delay,High
79121,8116,2024-10-13,2024-10-15,Completed,5881.6,On-Time,5,5,Vendor,Vendor Delay,High
79122,1699,2024-11-06,2024-11-07,Completed,2109.5,On-Time,5,5,Vendor,Vendor Delay,High
79125,9191,2024-12-30,2025-01-01,Completed,8404.84,On-Time,5,5,Vendor,Vendor Delay,High
79127,6560,2024-07-25,2024-07-27,Completed,595.49,On-Time,5,5,Vendor,Vendor Delay,High
79128,8386,2025-04-20,2025-04-24,Delayed,9309.94,Delayed,5,5,Vendor,Vendor Delay,High
79145,14671,2024-10-07,2024-10-10,Completed,1761.86,On-Time,5,5,Vendor,Vendor Delay,High
79146,7752,2025-01-03,2025-01-05,Completed,8395.14,On-Time,5,5,Vendor,Vendor Delay,High
79150,18289,2025-04-26,2025-05-01,Cancelled,4939.94,Lost,5,5,Vendor,Vendor Delay,High
79154,2145,2025-01-22,2025-01-27,Completed,4787.65,On-Time,5,5,Vendor,Vendor Delay,High
79163,6962,2025-04-23,2025-04-27,Completed,1108.64,On-Time,5,5,Vendor,Vendor Delay,High
79165,17846,2025-06-14,2025-06-19,Completed,850.75,On-Time,5,5,Vendor,Vendor Delay,High
79166,6070,2024-07-23,2024-07-26,Completed,7307.16,On-Time,5,5,Vendor,Vendor Delay,High
79167,15168,2024-07-06,2024-07-11,Delayed,8256.77,Delayed,5,5,Vendor,Vendor Delay,High
79172,1813,2024-10-25,2024-10-27,Completed,4739.82,On-Time,5,5,Vendor,Vendor Delay,High
79175,11856,2024-11-21,2024-11-23,Completed,4838.51,On-Time,5,5,Vendor,Vendor Delay,High
79186,331,2025-04-26,2025-04-29,Completed,4349.88,On-Time,5,5,Vendor,Vendor Delay,High
79198,18195,2025-01-14,2025-01-19,Completed,6933.55,On-Time,5,5,Vendor,Vendor Delay,High
79201,12793,2025-06-11,2025-06-14,Completed,8307.49,On-Time,5,5,Vendor,Vendor Delay,High
79203,13172,2025-01-13,2025-01-17,Completed,7289.29,On-Time,5,5,Vendor,Vendor Delay,High
79204,15910,2025-02-03,2025-02-06,Completed,2720.85,On-Time,5,5,Vendor,Vendor Delay,High
79206,18354,2025-04-21,2025-04-22,Completed,1091.4,On-Time,5,5,Vendor,Vendor Delay,High
79209,5898,2024-12-05,2024-12-08,Completed,5655.33,On-Time,5,5,Vendor,Vendor Delay,High
79210,5497,2024-08-09,2024-08-13,Completed,4299.64,On-Time,5,5,Vendor,Vendor Delay,High
79213,19562,2025-06-16,2025-06-19,Completed,2958.03,On-Time,5,5,Vendor,Vendor Delay,High
79234,11160,2024-11-25,2024-11-27,Completed,8422.26,On-Time,5,5,Vendor,Vendor Delay,High
79238,13235,2024-10-08,2024-10-10,Completed,12182.02,On-Time,5,5,Vendor,Vendor Delay,High
79240,2441,2025-05-16,2025-05-21,Completed,10507.52,On-Time,5,5,Vendor,Vendor Delay,High
79241,17520,2025-03-30,2025-04-03,Completed,7235.7,On-Time,5,5,Vendor,Vendor Delay,High
79280,11513,2025-01-01,2025-01-03,Completed,10274.64,On-Time,5,5,Vendor,Vendor Delay,High
79285,17020,2025-06-18,2025-06-20,Completed,10472.47,On-Time,5,5,Vendor,Vendor Delay,High
79292,11045,2025-04-09,2025-04-13,Completed,4963.37,On-Time,5,5,Vendor,Vendor Delay,High
79293,19030,2025-04-22,2025-04-25,Completed,6473.25,On-Time,5,5,Vendor,Vendor Delay,High
79295,6881,2025-01-23,2025-01-25,Completed,2066.0,On-Time,5,5,Vendor,Vendor Delay,High
79297,14233,2025-01-11,2025-01-15,Completed,3425.84,On-Time,5,5,Vendor,Vendor Delay,High
79299,1709,2025-02-12,2025-02-16,Completed,5693.47,On-Time,5,5,Vendor,Vendor Delay,High
79300,7796,2024-08-26,2024-08-28,Completed,1501.75,On-Time,5,5,Vendor,Vendor Delay,High
79301,16104,2024-11-06,2024-11-08,Completed,4437.08,On-Time,5,5,Vendor,Vendor Delay,High
79309,3645,2024-12-18,2024-12-22,Completed,8565.02,On-Time,5,5,Vendor,Vendor Delay,High
79313,10817,2025-05-01,2025-05-02,Completed,6562.11,On-Time,5,5,Vendor,Vendor Delay,High
79323,18390,2025-06-13,2025-06-14,Completed,1899.64,On-Time,5,5,Vendor,Vendor Delay,High
79325,9158,2025-01-06,2025-01-07,Delayed,5907.41,Delayed,5,5,Vendor,Vendor Delay,High
79329,7090,2024-12-20,2024-12-22,Completed,7477.82,On-Time,5,5,Vendor,Vendor Delay,High
79334,7466,2025-02-08,2025-02-11,Delayed,133.09,Delayed,5,5,Vendor,Vendor Delay,High
