order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id
136401,7203,2024-11-10,2024-11-13,Delayed,5107.05,Delayed,2
136406,9122,2024-12-30,2025-01-01,Cancelled,15962.78,Lost,1
136409,9269,2024-12-22,2024-12-27,Delayed,6022.91,Delayed,5
136411,5745,2024-07-07,2024-07-12,Delayed,434.11,Delayed,2
136412,18895,2025-01-24,2025-01-26,Delayed,207.26,Delayed,1
136420,16184,2024-09-25,2024-09-30,Delayed,6421.72,Delayed,3
136427,13316,2024-11-21,2024-11-24,Delayed,4443.84,Delayed,3
136450,18816,2025-03-21,2025-03-25,Delayed,6579.4,Delayed,2
136451,11395,2025-04-04,2025-04-08,Delayed,2629.14,Delayed,1
136454,19635,2024-11-16,2024-11-20,Delayed,3543.64,Delayed,4
136455,13379,2024-09-29,2024-10-01,Delayed,2742.96,Delayed,4
136462,10994,2024-12-16,2024-12-17,Cancelled,693.06,Lost,3
136463,7662,2024-08-05,2024-08-10,Delayed,1536.27,Delayed,2
136467,9564,2025-01-22,2025-01-24,Delayed,2487.71,Delayed,1
136472,9871,2024-11-25,2024-11-28,Delayed,7553.89,Delayed,5
136474,5803,2025-04-26,2025-04-30,Delayed,2925.89,Delayed,2
136477,15905,2025-04-14,2025-04-15,Delayed,1897.45,Delayed,3
136490,13041,2025-06-22,2025-06-26,Cancelled,4438.64,Lost,2
136491,989,2024-07-12,2024-07-16,Delayed,10670.26,Delayed,5
136496,16070,2025-01-23,2025-01-24,Delayed,3453.0,Delayed,4
136501,13426,2025-05-16,2025-05-19,Delayed,3207.16,Delayed,1
136510,5469,2025-03-30,2025-04-03,Delayed,1178.31,Delayed,1
136517,3594,2024-08-22,2024-08-23,Delayed,7108.48,Delayed,2
136518,3928,2024-12-30,2025-01-04,Delayed,4105.29,Delayed,4
136520,17239,2025-05-15,2025-05-18,Delayed,4176.45,Delayed,2
136525,17267,2024-10-09,2024-10-13,Delayed,5466.5,Delayed,4
136530,12076,2024-09-26,2024-10-01,Delayed,5735.6,Delayed,1
136540,15950,2025-06-09,2025-06-14,Delayed,3419.63,Delayed,5
136544,19922,2024-11-20,2024-11-21,Delayed,3449.2,Delayed,4
136558,14851,2024-11-12,2024-11-13,Delayed,2749.17,Delayed,3
136570,2294,2025-04-25,2025-04-30,Delayed,2400.54,Delayed,2
136571,17061,2025-06-02,2025-06-06,Delayed,7215.94,Delayed,1
136576,10683,2025-05-22,2025-05-25,Delayed,2402.45,Delayed,5
136581,7083,2024-12-05,2024-12-09,Delayed,2619.21,Delayed,2
136583,11776,2025-04-30,2025-05-03,Delayed,4123.64,Delayed,1
136589,11078,2025-03-18,2025-03-21,Delayed,5930.78,Delayed,3
136596,13723,2025-03-06,2025-03-10,Delayed,8894.56,Delayed,4
136598,15196,2025-03-26,2025-03-28,Delayed,3691.15,Delayed,5
136599,18430,2024-12-03,2024-12-05,Delayed,5829.11,Delayed,2
136605,18527,2025-04-22,2025-04-25,Cancelled,3685.48,Lost,2
136607,9854,2025-03-20,2025-03-24,Delayed,4273.24,Delayed,2
136619,2113,2024-12-06,2024-12-10,Delayed,599.64,Delayed,3
136620,12568,2025-06-04,2025-06-07,Cancelled,1528.88,Lost,4
136623,642,2025-04-01,2025-04-03,Cancelled,3402.83,Lost,3
136629,8672,2025-05-01,2025-05-02,Delayed,7850.8,Delayed,4
136630,15524,2024-07-20,2024-07-23,Delayed,2166.04,Delayed,1
136634,17840,2025-02-24,2025-02-26,Delayed,962.08,Delayed,5
136636,11371,2024-07-20,2024-07-22,Delayed,3911.78,Delayed,1
136640,19875,2024-10-13,2024-10-18,Delayed,6709.83,Delayed,5
136645,19943,2024-10-14,2024-10-16,Delayed,9941.57,Delayed,1
136648,6053,2024-10-01,2024-10-05,Cancelled,3350.07,Lost,3
136654,19140,2024-10-25,2024-10-28,Delayed,7808.21,Delayed,4
136658,16467,2025-04-01,2025-04-06,Delayed,7619.13,Delayed,3
136662,19472,2024-12-19,2024-12-20,Delayed,8369.97,Delayed,5
136667,14723,2025-02-28,2025-03-04,Delayed,4019.28,Delayed,2
136676,19786,2024-10-17,2024-10-18,Delayed,2303.36,Delayed,2
136678,11201,2024-11-21,2024-11-23,Cancelled,5035.41,Lost,2
136683,8147,2024-11-28,2024-12-03,Delayed,8078.01,Delayed,4
136684,9103,2024-10-03,2024-10-08,Delayed,8629.52,Delayed,5
136686,9950,2025-05-13,2025-05-16,Delayed,5392.63,Delayed,4
136688,4909,2025-03-12,2025-03-15,Delayed,3414.5,Delayed,2
136691,3055,2024-07-06,2024-07-09,Delayed,10833.81,Delayed,1
136697,883,2025-06-25,2025-06-27,Delayed,3093.56,Delayed,2
136701,2654,2025-05-08,2025-05-09,Delayed,8690.65,Delayed,2
136713,6238,2025-04-02,2025-04-04,Delayed,6538.81,Delayed,3
136717,14183,2025-03-11,2025-03-14,Cancelled,6701.75,Lost,2
136718,1191,2024-09-08,2024-09-11,Delayed,6891.55,Delayed,1
136724,9753,2024-09-28,2024-10-03,Delayed,7479.86,Delayed,2
136731,1792,2025-03-29,2025-04-02,Delayed,2717.55,Delayed,3
136735,14726,2025-05-26,2025-05-30,Delayed,179.31,Delayed,3
136738,8670,2025-03-14,2025-03-15,Cancelled,3105.74,Lost,4
136764,2046,2025-05-31,2025-06-04,Delayed,1737.28,Delayed,4
136772,16240,2024-12-19,2024-12-20,Delayed,12420.78,Delayed,4
136773,7463,2024-09-29,2024-10-04,Delayed,1324.63,Delayed,4
136774,5324,2024-07-25,2024-07-28,Delayed,7333.6,Delayed,3
136776,1330,2024-07-12,2024-07-15,Cancelled,1258.18,Lost,3
136795,16812,2025-05-08,2025-05-12,Delayed,802.54,Delayed,3
136796,11744,2025-02-28,2025-03-05,Delayed,9276.79,Delayed,2
136812,15851,2024-07-04,2024-07-07,Delayed,1677.92,Delayed,3
136826,3469,2025-02-03,2025-02-06,Cancelled,10355.95,Lost,2
136827,9249,2024-09-09,2024-09-10,Delayed,5534.14,Delayed,3
136836,1098,2024-10-03,2024-10-05,Cancelled,799.32,Lost,4
136844,18514,2025-05-14,2025-05-18,Cancelled,7320.52,Lost,4
136846,18818,2025-05-18,2025-05-21,Delayed,6697.29,Delayed,3
136848,8355,2025-01-31,2025-02-04,Delayed,1834.06,Delayed,3
136853,16276,2025-03-01,2025-03-06,Delayed,3368.88,Delayed,1
136856,11383,2025-05-23,2025-05-26,Cancelled,4428.57,Lost,5
136857,17061,2024-12-20,2024-12-23,Cancelled,7670.41,Lost,5
136860,16352,2024-07-06,2024-07-10,Cancelled,609.93,Lost,1
136867,16336,2024-08-25,2024-08-29,Cancelled,8768.83,Lost,5
136868,324,2025-03-09,2025-03-13,Cancelled,2977.69,Lost,2
136883,9763,2024-12-06,2024-12-09,Delayed,5580.26,Delayed,3
136884,7359,2025-03-14,2025-03-17,Delayed,885.55,Delayed,1
136886,12346,2025-05-17,2025-05-21,Delayed,4680.81,Delayed,3
136894,14772,2024-09-06,2024-09-07,Delayed,1993.96,Delayed,1
136899,17214,2025-06-17,2025-06-22,Delayed,5674.95,Delayed,4
136906,18955,2025-05-28,2025-05-29,Delayed,13312.11,Delayed,3
136912,14395,2024-08-05,2024-08-08,Delayed,4323.95,Delayed,1
136913,12786,2024-10-04,2024-10-08,Cancelled,3715.88,Lost,3
136915,5451,2024-12-20,2024-12-24,Delayed,6761.3,Delayed,1
136924,143,2024-07-13,2024-07-14,Delayed,4800.6,Delayed,5
136933,4416,2025-03-06,2025-03-09,Cancelled,4318.21,Lost,1
136936,1108,2024-10-06,2024-10-07,Delayed,5599.1,Delayed,2
136939,8315,2024-10-14,2024-10-19,Delayed,10029.27,Delayed,1
136943,8816,2025-06-12,2025-06-14,Delayed,7409.82,Delayed,1
136944,16486,2025-05-23,2025-05-27,Delayed,3625.76,Delayed,5
136947,735,2024-11-28,2024-12-01,Delayed,8033.62,Delayed,1
136948,5158,2024-09-04,2024-09-08,Delayed,1560.94,Delayed,1
136956,3531,2024-07-17,2024-07-20,Delayed,2054.1,Delayed,5
136961,13437,2025-01-30,2025-02-03,Cancelled,2809.08,Lost,5
136963,17247,2024-12-07,2024-12-12,Delayed,11499.57,Delayed,4
136965,18574,2024-07-21,2024-07-22,Cancelled,3357.7,Delayed,2
136970,17631,2025-03-01,2025-03-02,Delayed,7098.26,Delayed,1
136972,870,2024-09-12,2024-09-17,Delayed,339.86,Delayed,1
136980,7893,2024-07-26,2024-07-30,Delayed,11394.77,Delayed,1
136981,6542,2024-08-08,2024-08-09,Delayed,9113.83,Delayed,2
136987,11841,2024-07-07,2024-07-09,Delayed,4417.77,Delayed,5
136992,18834,2025-01-23,2025-01-26,Delayed,5914.56,Delayed,5
136995,16811,2024-11-30,2024-12-02,Delayed,9418.67,Delayed,1
136997,9716,2024-11-17,2024-11-18,Cancelled,2994.59,Lost,5
137000,404,2025-06-09,2025-06-10,Cancelled,4939.76,Lost,2
137004,8352,2025-05-20,2025-05-25,Delayed,1628.2,Delayed,2
137005,8234,2024-11-12,2024-11-13,Delayed,6031.94,Delayed,2
137011,14169,2025-03-01,2025-03-03,Cancelled,2450.88,Lost,3
137016,571,2024-08-15,2024-08-18,Cancelled,7425.32,Lost,5
137026,3646,2024-11-12,2024-11-13,Delayed,2823.89,Delayed,1
137031,3,2025-03-07,2025-03-11,Cancelled,5294.86,Lost,1
137037,655,2025-01-26,2025-01-28,Cancelled,10862.36,Lost,5
137040,4057,2024-10-07,2024-10-09,Delayed,7011.81,Delayed,1
137042,5980,2024-07-11,2024-07-12,Delayed,3742.25,Delayed,3
137052,11937,2024-09-24,2024-09-25,Delayed,2648.12,Delayed,1
137055,14448,2024-08-20,2024-08-25,Cancelled,4376.68,Lost,4
137062,13397,2025-02-24,2025-03-01,Cancelled,9567.35,Lost,2
137069,19853,2025-05-27,2025-06-01,Cancelled,9394.09,Lost,4
137070,19477,2024-11-19,2024-11-22,Delayed,9520.61,Delayed,3
137072,18945,2024-10-14,2024-10-19,Delayed,1794.0,Delayed,1
137078,11603,2024-11-02,2024-11-07,Cancelled,4778.13,Delayed,4
137081,13267,2025-01-07,2025-01-10,Delayed,5171.95,Delayed,4
137088,17388,2025-05-22,2025-05-26,Delayed,4747.08,Delayed,5
137102,13579,2025-01-08,2025-01-09,Delayed,5282.12,Delayed,4
137112,16351,2024-12-31,2025-01-01,Delayed,4963.88,Delayed,3
137117,1973,2024-10-25,2024-10-27,Delayed,1238.36,Delayed,4
137118,14816,2024-11-11,2024-11-15,Delayed,7277.58,Delayed,2
137123,12154,2024-08-26,2024-08-29,Delayed,7060.86,Delayed,2
137139,3368,2025-01-29,2025-02-01,Delayed,4324.15,Delayed,4
137143,3660,2024-07-12,2024-07-13,Delayed,12008.44,Delayed,4
137145,124,2024-11-06,2024-11-09,Delayed,7154.93,Delayed,4
137150,17524,2025-05-03,2025-05-05,Delayed,4724.02,Delayed,5
137161,5763,2025-03-01,2025-03-02,Delayed,11037.95,Delayed,1
137167,1784,2025-04-22,2025-04-24,Delayed,2643.91,Delayed,3
137174,15833,2024-10-27,2024-11-01,Delayed,6138.66,Delayed,2
137181,7860,2024-07-07,2024-07-11,Delayed,141.77,Delayed,5
137190,14618,2025-04-03,2025-04-05,Delayed,5611.09,Delayed,4
137203,19284,2024-08-04,2024-08-07,Delayed,927.01,Delayed,5
137209,15379,2024-12-31,2025-01-03,Cancelled,1604.71,Lost,1
137216,10786,2025-05-12,2025-05-13,Delayed,8510.42,Delayed,5
137225,7513,2024-11-07,2024-11-10,Delayed,3063.36,Delayed,1
137227,12940,2024-12-30,2025-01-02,Delayed,2352.42,Delayed,5
137228,14415,2024-07-31,2024-08-01,Delayed,2131.32,Delayed,5
137230,5804,2024-10-04,2024-10-06,Delayed,2268.98,Delayed,3
137231,14129,2025-01-20,2025-01-24,Delayed,3166.48,Delayed,3
137232,9062,2025-04-16,2025-04-19,Delayed,9560.21,Delayed,3
137245,216,2024-07-31,2024-08-05,Delayed,8444.61,Delayed,2
137247,5516,2024-07-06,2024-07-09,Cancelled,1889.88,Lost,1
137249,979,2024-09-21,2024-09-22,Delayed,3511.68,Delayed,1
137252,7780,2025-02-01,2025-02-05,Delayed,8590.45,Delayed,1
137253,19644,2024-11-15,2024-11-19,Delayed,7084.17,Delayed,5
137257,18225,2025-06-02,2025-06-03,Cancelled,935.98,Lost,5
137258,3988,2025-04-14,2025-04-16,Delayed,4494.68,Delayed,4
137262,2678,2025-05-12,2025-05-15,Delayed,4409.4,Delayed,2
137265,2637,2025-02-13,2025-02-16,Delayed,8315.47,Delayed,2
137268,14873,2024-08-15,2024-08-19,Cancelled,4006.9,Lost,2
137271,18337,2024-12-16,2024-12-17,Delayed,5751.63,Delayed,3
137278,16271,2024-12-23,2024-12-24,Delayed,3199.12,Delayed,3
137284,2172,2024-10-14,2024-10-15,Delayed,944.18,Delayed,2
137286,8368,2024-07-24,2024-07-25,Delayed,5253.48,Delayed,2
137293,1870,2024-07-11,2024-07-16,Cancelled,4896.95,Lost,4
137296,70,2024-12-26,2024-12-27,Delayed,4722.55,Delayed,4
137317,15076,2024-08-04,2024-08-09,Delayed,4659.16,Delayed,3
137320,5507,2025-02-11,2025-02-12,Delayed,13149.79,Delayed,5
137322,13739,2024-11-11,2024-11-15,Delayed,4318.9,Delayed,2
137330,13703,2025-01-12,2025-01-14,Delayed,3205.63,Delayed,2
137344,15544,2024-09-07,2024-09-12,Delayed,558.49,Delayed,5
137345,3265,2024-12-18,2024-12-19,Cancelled,6247.55,Delayed,5
137348,6895,2024-11-22,2024-11-23,Delayed,9498.87,Delayed,1
137353,8765,2025-06-28,2025-07-02,Delayed,9711.65,Delayed,3
137354,17538,2024-10-26,2024-10-27,Delayed,6183.96,Delayed,1
137360,12998,2025-03-16,2025-03-17,Delayed,3238.3,Delayed,4
137375,5411,2025-05-13,2025-05-16,Delayed,3144.05,Delayed,1
137376,6842,2024-09-06,2024-09-10,Delayed,6363.17,Delayed,5
137380,16341,2025-02-21,2025-02-22,Delayed,5071.72,Delayed,1
137387,6828,2025-06-22,2025-06-24,Delayed,1024.88,Delayed,2
137389,5120,2025-01-26,2025-01-30,Delayed,3007.9,Delayed,2
137397,13586,2024-11-18,2024-11-19,Delayed,9129.53,Delayed,3
137411,14657,2025-05-03,2025-05-07,Delayed,6696.24,Delayed,1
137416,1481,2024-11-10,2024-11-11,Cancelled,3497.28,Lost,4
137423,12987,2024-09-14,2024-09-15,Cancelled,3302.6,Lost,3
137425,15282,2025-03-21,2025-03-22,Cancelled,1474.78,Lost,4
137427,3410,2025-02-20,2025-02-23,Delayed,4973.61,Delayed,5
137430,19085,2024-12-16,2024-12-21,Delayed,686.22,Delayed,2
137434,9982,2024-12-23,2024-12-27,Delayed,2637.9,Delayed,3
137436,10627,2024-11-10,2024-11-14,Delayed,1222.86,Delayed,2
137437,6476,2025-04-27,2025-05-02,Cancelled,4352.39,Lost,3
137442,5632,2025-05-11,2025-05-15,Delayed,8964.39,Delayed,5
137447,17399,2025-03-23,2025-03-27,Delayed,10512.95,Delayed,2
137458,14842,2025-01-25,2025-01-27,Delayed,5319.85,Delayed,2
137459,16496,2024-12-31,2025-01-04,Cancelled,5249.84,Lost,3
137461,8292,2024-08-10,2024-08-13,Delayed,6770.91,Delayed,5
137467,6667,2025-06-16,2025-06-20,Delayed,1322.96,Delayed,1
137469,4643,2025-04-05,2025-04-06,Delayed,3152.13,Delayed,2
137478,3861,2025-03-03,2025-03-04,Delayed,8631.03,Delayed,4
137479,305,2025-06-23,2025-06-25,Cancelled,9697.68,Lost,5
137481,11152,2025-01-13,2025-01-16,Cancelled,5291.93,Lost,5
137489,18873,2025-05-16,2025-05-21,Delayed,10650.06,Delayed,1
137490,13840,2024-11-15,2024-11-17,Cancelled,8662.23,Lost,5
137494,17529,2025-04-28,2025-05-01,Delayed,4696.47,Delayed,3
137497,6079,2025-01-31,2025-02-04,Delayed,4901.59,Delayed,4
137499,16563,2025-05-28,2025-06-01,Delayed,4401.34,Delayed,4
137500,12590,2025-03-01,2025-03-06,Delayed,6030.01,Delayed,1
137502,8326,2024-07-26,2024-07-31,Cancelled,13365.94,Lost,3
137504,2570,2025-01-30,2025-01-31,Cancelled,2564.23,Lost,5
137505,4886,2024-08-07,2024-08-11,Delayed,1347.64,Delayed,5
137515,3043,2025-02-06,2025-02-11,Delayed,12887.31,Delayed,2
137521,8798,2024-12-24,2024-12-27,Delayed,10426.48,Delayed,1
137524,2023,2025-05-26,2025-05-28,Delayed,6976.37,Delayed,1
137535,9455,2025-05-19,2025-05-20,Delayed,2484.81,Delayed,1
137537,10445,2025-04-26,2025-05-01,Delayed,2331.07,Delayed,4
137544,2612,2025-03-11,2025-03-12,Delayed,4319.44,Delayed,3
137547,14542,2024-07-12,2024-07-13,Cancelled,5583.27,Lost,2
137557,11265,2025-05-28,2025-05-29,Delayed,3701.27,Delayed,5
137559,13302,2025-04-12,2025-04-17,Delayed,8646.7,Delayed,2
137563,19748,2024-12-18,2024-12-21,Delayed,4572.42,Delayed,4
137565,3279,2025-03-08,2025-03-12,Cancelled,4085.39,Lost,4
137569,18775,2024-12-24,2024-12-27,Delayed,6602.4,Delayed,4
137573,16475,2024-11-03,2024-11-08,Cancelled,8317.35,Lost,4
137583,9576,2024-11-04,2024-11-07,Delayed,10911.89,Delayed,3
137589,14306,2024-07-16,2024-07-20,Delayed,2341.41,Delayed,2
137590,11913,2024-10-08,2024-10-09,Cancelled,12045.55,Lost,1
137593,1877,2025-04-04,2025-04-09,Cancelled,2181.24,Lost,5
137594,6678,2024-07-13,2024-07-18,Delayed,10076.52,Delayed,1
137596,10842,2024-07-19,2024-07-20,Delayed,742.49,Delayed,5
137600,17135,2024-07-16,2024-07-21,Delayed,495.48,Delayed,4
137604,2451,2025-03-04,2025-03-08,Delayed,5216.9,Delayed,3
137606,1231,2025-05-02,2025-05-04,Cancelled,5375.51,Lost,2
137611,9926,2024-11-16,2024-11-19,Delayed,8449.88,Delayed,4
137618,17597,2024-11-09,2024-11-11,Delayed,5186.03,Delayed,3
137622,18629,2024-09-30,2024-10-03,Delayed,6032.11,Delayed,1
137625,3990,2025-03-15,2025-03-17,Delayed,6737.9,Delayed,2
137633,9945,2024-11-09,2024-11-11,Delayed,7170.36,Delayed,3
137634,18524,2024-09-27,2024-09-28,Delayed,4049.33,Delayed,4
137639,8527,2025-06-17,2025-06-21,Delayed,2554.68,Delayed,3
137640,7667,2025-05-09,2025-05-10,Delayed,2503.67,Delayed,1
137643,5622,2024-07-21,2024-07-22,Delayed,7400.71,Delayed,5
137646,7451,2025-06-29,2025-06-30,Delayed,5722.99,Delayed,1
137648,6265,2025-06-28,2025-07-01,Delayed,12108.68,Delayed,5
137651,4114,2024-09-01,2024-09-02,Cancelled,222.12,Lost,4
137653,16676,2024-08-20,2024-08-21,Delayed,7147.4,Delayed,2
137656,4772,2025-02-17,2025-02-18,Cancelled,9523.68,Lost,4
137657,5357,2025-05-08,2025-05-12,Delayed,2579.77,Delayed,4
137659,7614,2024-12-01,2024-12-04,Delayed,6378.33,Delayed,1
137667,5298,2025-01-18,2025-01-20,Delayed,7140.16,Delayed,4
137672,14144,2024-10-04,2024-10-06,Delayed,5101.58,Delayed,2
137675,14951,2025-06-19,2025-06-21,Cancelled,2164.78,Lost,5
137681,6412,2024-07-17,2024-07-19,Cancelled,11040.15,Lost,1
137686,18928,2024-11-01,2024-11-04,Delayed,3922.85,Delayed,1
137688,18662,2024-09-08,2024-09-11,Delayed,4680.37,Delayed,5
137690,10316,2025-01-27,2025-01-28,Delayed,10693.31,Delayed,1
137691,13740,2024-07-18,2024-07-22,Delayed,9452.4,Delayed,5
137701,8216,2025-03-25,2025-03-27,Delayed,2921.92,Delayed,4
137708,2957,2025-06-17,2025-06-18,Cancelled,10262.74,Lost,1
137714,1497,2024-11-18,2024-11-19,Cancelled,4924.87,Lost,2
137715,1897,2025-06-15,2025-06-17,Cancelled,2577.04,Lost,5
137717,14856,2025-01-03,2025-01-05,Delayed,1930.21,Delayed,5
137718,19652,2025-05-26,2025-05-27,Delayed,311.7,Delayed,4
137731,4292,2025-02-06,2025-02-08,Delayed,7213.45,Delayed,5
137740,7907,2025-01-18,2025-01-20,Delayed,5504.71,Delayed,2
137741,15380,2024-12-08,2024-12-10,Cancelled,5429.14,Lost,1
137744,10527,2025-05-17,2025-05-21,Delayed,5282.06,Delayed,5
137751,2186,2025-02-03,2025-02-08,Delayed,8397.58,Delayed,4
137753,11934,2025-05-29,2025-05-30,Cancelled,4544.5,Lost,2
137755,1999,2024-09-03,2024-09-06,Delayed,459.84,Delayed,3
137756,2627,2024-08-04,2024-08-06,Delayed,1690.11,Delayed,3
137762,18830,2025-05-20,2025-05-22,Delayed,9212.44,Delayed,2
137763,5205,2024-09-02,2024-09-05,Delayed,5912.48,Delayed,4
137764,10185,2025-02-12,2025-02-16,Delayed,7264.19,Delayed,1
137767,18751,2024-11-10,2024-11-15,Cancelled,2093.22,Lost,3
137768,3568,2024-09-28,2024-10-02,Delayed,3711.12,Delayed,5
137772,19946,2024-08-04,2024-08-06,Delayed,5786.16,Delayed,4
137773,4018,2025-05-24,2025-05-26,Cancelled,14196.21,Lost,3
137774,3079,2025-01-23,2025-01-26,Cancelled,858.76,Lost,2
137778,18655,2025-05-30,2025-06-02,Delayed,3876.6,Delayed,2
137780,11682,2024-11-16,2024-11-18,Delayed,5740.49,Delayed,2
137781,11729,2025-04-18,2025-04-20,Delayed,1277.92,Delayed,5
137784,966,2025-02-01,2025-02-04,Delayed,1191.51,Delayed,2
137787,9461,2025-05-15,2025-05-20,Delayed,8466.73,Delayed,4
137799,11419,2025-05-31,2025-06-01,Delayed,5118.72,Delayed,5
137802,3238,2025-02-08,2025-02-09,Cancelled,5469.5,Lost,5
137810,15267,2025-04-01,2025-04-05,Cancelled,3870.14,Lost,1
137813,11032,2025-05-25,2025-05-30,Delayed,4006.61,Delayed,2
137816,3898,2024-07-20,2024-07-22,Cancelled,2468.28,Lost,4
137835,161,2025-06-26,2025-07-01,Delayed,15785.85,Delayed,4
137837,18339,2025-04-12,2025-04-14,Delayed,955.6,Delayed,4
137842,9841,2024-08-13,2024-08-18,Delayed,5253.67,Delayed,4
137844,11130,2024-10-07,2024-10-08,Delayed,6112.77,Delayed,1
137845,699,2025-04-16,2025-04-20,Delayed,9041.71,Delayed,1
137851,12185,2025-02-16,2025-02-21,Delayed,3155.78,Delayed,4
137854,7062,2025-04-12,2025-04-14,Cancelled,6303.19,Lost,2
137859,18371,2025-05-21,2025-05-23,Delayed,4212.5,Delayed,4
137861,17502,2024-07-09,2024-07-10,Cancelled,4097.42,Delayed,4
137875,10211,2025-02-12,2025-02-14,Delayed,8201.33,Delayed,5
137882,11739,2025-06-01,2025-06-06,Delayed,4787.06,Delayed,3
137888,7353,2025-06-07,2025-06-09,Cancelled,9337.88,Lost,4
137894,14567,2024-08-05,2024-08-10,Delayed,4352.7,Delayed,5
137900,12583,2025-03-11,2025-03-15,Cancelled,616.86,Lost,4
137901,3959,2024-12-28,2025-01-01,Delayed,2894.79,Delayed,1
137908,6714,2025-02-28,2025-03-01,Delayed,4920.7,Delayed,5
137913,9096,2025-02-15,2025-02-17,Delayed,3507.83,Delayed,3
137915,7344,2024-07-21,2024-07-24,Cancelled,1709.38,Lost,3
137919,7024,2024-11-05,2024-11-06,Delayed,1176.9,Delayed,2
137923,4122,2025-06-12,2025-06-17,Delayed,4170.02,Delayed,1
137925,4296,2025-04-19,2025-04-21,Delayed,5249.74,Delayed,4
137927,801,2024-07-07,2024-07-10,Delayed,5072.31,Delayed,4
137943,11171,2025-04-10,2025-04-14,Delayed,7844.73,Delayed,1
137951,14036,2024-10-06,2024-10-09,Delayed,9810.43,Delayed,3
137952,4379,2025-02-26,2025-02-28,Cancelled,252.77,Lost,3
137953,18194,2025-04-07,2025-04-10,Delayed,3610.08,Delayed,3
137954,12785,2024-10-13,2024-10-15,Cancelled,1449.82,Lost,3
137955,1589,2025-03-08,2025-03-10,Delayed,3256.65,Delayed,5
137961,3151,2025-05-14,2025-05-18,Delayed,9751.68,Delayed,4
137981,9283,2025-04-20,2025-04-23,Delayed,4282.56,Delayed,3
137983,14797,2025-01-26,2025-01-31,Cancelled,2093.05,Lost,3
137989,9743,2025-04-02,2025-04-06,Delayed,5585.92,Delayed,3
138004,17814,2025-01-10,2025-01-13,Cancelled,3036.37,Lost,4
138015,7705,2025-01-18,2025-01-20,Delayed,2515.11,Delayed,2
138019,6041,2024-08-24,2024-08-28,Delayed,1547.42,Delayed,2
138020,14914,2025-04-10,2025-04-13,Delayed,2688.73,Delayed,5
138039,19624,2024-08-15,2024-08-20,Delayed,5257.75,Delayed,4
138046,139,2025-05-06,2025-05-08,Cancelled,6034.84,Lost,1
138052,3510,2024-08-07,2024-08-11,Cancelled,6528.66,Lost,5
138053,11319,2024-10-23,2024-10-24,Cancelled,4539.46,Lost,3
138054,13131,2025-04-22,2025-04-26,Delayed,6971.99,Delayed,3
138068,8834,2025-04-16,2025-04-18,Delayed,7462.29,Delayed,1
138075,13645,2025-02-23,2025-02-27,Delayed,4768.95,Delayed,5
138089,1178,2024-09-21,2024-09-24,Delayed,6989.66,Delayed,5
138091,16298,2025-02-23,2025-02-28,Cancelled,8125.92,Lost,4
138093,2410,2025-06-28,2025-06-29,Delayed,4866.43,Delayed,3
138098,4946,2024-08-18,2024-08-23,Delayed,3080.21,Delayed,2
138102,16438,2024-11-09,2024-11-11,Delayed,1419.81,Delayed,4
138114,5231,2025-06-06,2025-06-09,Cancelled,4050.6,Lost,1
138116,5349,2025-04-23,2025-04-25,Delayed,6907.47,Delayed,1
138126,8401,2024-07-06,2024-07-11,Cancelled,3919.07,Lost,4
138129,18745,2025-05-27,2025-05-30,Delayed,4262.98,Delayed,2
138141,2235,2024-11-23,2024-11-25,Cancelled,5296.29,Lost,4
138145,11703,2025-01-12,2025-01-15,Cancelled,4628.0,Lost,4
138156,3662,2024-08-11,2024-08-12,Delayed,10006.81,Delayed,1
138158,17138,2024-09-21,2024-09-26,Delayed,3347.49,Delayed,2
138160,2723,2024-08-02,2024-08-05,Cancelled,557.88,Lost,2
138174,6508,2025-06-03,2025-06-07,Cancelled,11259.65,Lost,3
138178,14474,2024-10-27,2024-10-30,Cancelled,10094.13,Lost,5
138182,17014,2025-06-28,2025-06-30,Delayed,4289.95,Delayed,3
138200,13879,2024-09-03,2024-09-07,Delayed,4242.88,Delayed,3
138208,4391,2024-09-05,2024-09-09,Delayed,4356.17,Delayed,5
138209,10032,2024-11-29,2024-12-01,Cancelled,9668.51,Delayed,2
138215,9382,2025-03-14,2025-03-18,Delayed,3475.48,Delayed,3
138216,6793,2025-02-05,2025-02-08,Delayed,4664.98,Delayed,1
138217,16299,2025-06-09,2025-06-13,Delayed,5326.73,Delayed,2
138220,17160,2025-03-06,2025-03-07,Cancelled,8665.95,Lost,2
138226,11779,2024-10-11,2024-10-13,Delayed,2471.58,Delayed,1
138229,15023,2024-12-16,2024-12-20,Delayed,247.74,Delayed,2
138233,12100,2024-11-04,2024-11-07,Delayed,5333.88,Delayed,5
138234,4214,2025-03-18,2025-03-20,Delayed,3394.77,Delayed,4
