order_id,customer_id,order_date,due_date,order_status,order_total,delivery_status,delay_reason_id,root_cause_id,category,description,severity_level,revenue_loss
77515,13416,2025-02-26,2025-02-27,Completed,2642.79,On-Time,2,2,Inventory,Stockout,High,2642.79
77520,311,2024-07-18,2024-07-23,Completed,2928.05,On-Time,2,2,Inventory,Stockout,High,2928.05
77526,11968,2025-01-21,2025-01-24,Delayed,1771.44,Delayed,2,2,Inventory,Stockout,High,1771.44
77528,11100,2025-01-25,2025-01-29,Delayed,7776.92,Delayed,2,2,Inventory,Stockout,High,7776.92
77531,18257,2025-05-28,2025-05-31,Completed,2524.84,On-Time,2,2,Inventory,Stockout,High,2524.84
77532,6672,2024-09-04,2024-09-08,Completed,7565.85,On-Time,2,2,Inventory,Stockout,High,7565.85
77540,7658,2024-09-05,2024-09-07,Completed,2314.73,On-Time,2,2,Inventory,Stockout,High,2314.73
77545,3235,2025-01-09,2025-01-10,Completed,12366.67,On-Time,2,2,Inventory,Stockout,High,12366.67
77547,17388,2025-04-29,2025-04-30,Completed,3553.88,On-Time,2,2,Inventory,Stockout,High,3553.88
77550,5645,2025-06-08,2025-06-12,Completed,4049.49,On-Time,2,2,Inventory,Stockout,High,4049.49
77552,14308,2024-09-05,2024-09-08,Completed,4295.75,On-Time,2,2,Inventory,Stockout,High,4295.75
77555,4140,2025-04-10,2025-04-11,Completed,1597.6,On-Time,2,2,Inventory,Stockout,High,1597.6
77567,11045,2024-08-04,2024-08-09,Completed,10176.92,On-Time,2,2,Inventory,Stockout,High,10176.92
77569,17668,2025-01-25,2025-01-28,Completed,3859.71,On-Time,2,2,Inventory,Stockout,High,3859.71
77570,17046,2024-09-03,2024-09-07,Completed,9355.03,On-Time,2,2,Inventory,Stockout,High,9355.03
77572,7302,2025-01-12,2025-01-15,Cancelled,4202.05,Lost,2,2,Inventory,Stockout,High,4202.05
77577,12477,2024-07-25,2024-07-27,Delayed,12281.57,Delayed,2,2,Inventory,Stockout,High,12281.57
77580,16806,2025-05-01,2025-05-03,Completed,1968.1,On-Time,2,2,Inventory,Stockout,High,1968.1
77588,15395,2024-09-05,2024-09-09,Completed,7262.92,On-Time,2,2,Inventory,Stockout,High,7262.92
77589,5938,2025-03-09,2025-03-11,Completed,10934.4,On-Time,2,2,Inventory,Stockout,High,10934.4
77590,7656,2024-11-08,2024-11-10,Completed,10988.38,On-Time,2,2,Inventory,Stockout,High,10988.38
77591,3403,2024-10-18,2024-10-20,Completed,954.54,On-Time,2,2,Inventory,Stockout,High,954.54
77593,5065,2024-09-24,2024-09-29,Completed,2706.61,On-Time,2,2,Inventory,Stockout,High,2706.61
77594,13478,2024-08-22,2024-08-24,Completed,5376.25,On-Time,2,2,Inventory,Stockout,High,5376.25
77597,5687,2025-02-05,2025-02-08,Completed,6570.37,On-Time,2,2,Inventory,Stockout,High,6570.37
77599,7695,2025-04-01,2025-04-02,Delayed,9004.98,Delayed,2,2,Inventory,Stockout,High,9004.98
77601,2741,2024-10-01,2024-10-02,Cancelled,4050.34,On-Time,2,2,Inventory,Stockout,High,4050.34
77602,5872,2025-06-11,2025-06-13,Completed,6122.9,On-Time,2,2,Inventory,Stockout,High,6122.9
77613,7974,2025-06-04,2025-06-06,Completed,5838.28,On-Time,2,2,Inventory,Stockout,High,5838.28
77619,557,2024-10-12,2024-10-15,Completed,7436.84,On-Time,2,2,Inventory,Stockout,High,7436.84
77621,10987,2024-12-09,2024-12-14,Completed,1813.32,On-Time,2,2,Inventory,Stockout,High,1813.32
77622,17391,2025-06-06,2025-06-07,Completed,2920.88,On-Time,2,2,Inventory,Stockout,High,2920.88
77625,1803,2024-09-22,2024-09-25,Delayed,5645.37,Delayed,2,2,Inventory,Stockout,High,5645.37
77631,7317,2024-09-02,2024-09-07,Completed,3883.68,On-Time,2,2,Inventory,Stockout,High,3883.68
77641,19412,2025-06-03,2025-06-07,Completed,4867.41,On-Time,2,2,Inventory,Stockout,High,4867.41
77652,5354,2025-03-19,2025-03-22,Completed,3295.43,On-Time,2,2,Inventory,Stockout,High,3295.43
77655,12942,2024-10-31,2024-11-02,Completed,7418.27,On-Time,2,2,Inventory,Stockout,High,7418.27
77660,15056,2024-07-04,2024-07-09,Completed,5976.41,On-Time,2,2,Inventory,Stockout,High,5976.41
77661,5058,2025-01-09,2025-01-11,Completed,6554.8,On-Time,2,2,Inventory,Stockout,High,6554.8
77662,18703,2024-11-10,2024-11-12,Completed,1781.48,On-Time,2,2,Inventory,Stockout,High,1781.48
77663,14640,2025-05-25,2025-05-27,Completed,5766.66,On-Time,2,2,Inventory,Stockout,High,5766.66
77665,4291,2025-02-20,2025-02-21,Completed,1763.32,On-Time,2,2,Inventory,Stockout,High,1763.32
77676,7727,2025-05-12,2025-05-16,Completed,15251.68,On-Time,2,2,Inventory,Stockout,High,15251.68
77687,14533,2024-09-04,2024-09-05,Completed,4963.6,On-Time,2,2,Inventory,Stockout,High,4963.6
77689,13113,2024-09-11,2024-09-12,Completed,1915.36,On-Time,2,2,Inventory,Stockout,High,1915.36
77690,16150,2025-03-06,2025-03-11,Completed,511.11,On-Time,2,2,Inventory,Stockout,High,511.11
77698,17356,2025-05-04,2025-05-07,Completed,6462.25,On-Time,2,2,Inventory,Stockout,High,6462.25
77699,10552,2025-06-25,2025-06-28,Completed,1932.05,On-Time,2,2,Inventory,Stockout,High,1932.05
77701,16813,2025-03-19,2025-03-21,Completed,2275.08,On-Time,2,2,Inventory,Stockout,High,2275.08
77702,7345,2025-05-26,2025-05-29,Delayed,1414.6,Delayed,2,2,Inventory,Stockout,High,1414.6
77716,18505,2024-09-16,2024-09-20,Completed,8497.59,On-Time,2,2,Inventory,Stockout,High,8497.59
77720,13323,2025-03-06,2025-03-08,Completed,2666.3,On-Time,2,2,Inventory,Stockout,High,2666.3
77726,44,2024-09-09,2024-09-11,Completed,4604.08,On-Time,2,2,Inventory,Stockout,High,4604.08
77741,6722,2024-09-02,2024-09-03,Completed,4866.75,On-Time,2,2,Inventory,Stockout,High,4866.75
77749,11410,2024-09-23,2024-09-26,Delayed,409.95,Delayed,2,2,Inventory,Stockout,High,409.95
77750,15520,2025-01-28,2025-01-30,Completed,3477.68,On-Time,2,2,Inventory,Stockout,High,3477.68
77757,2044,2025-04-15,2025-04-20,Completed,8441.65,On-Time,2,2,Inventory,Stockout,High,8441.65
77762,19291,2024-07-15,2024-07-16,Completed,6937.71,On-Time,2,2,Inventory,Stockout,High,6937.71
77766,5980,2024-09-14,2024-09-15,Completed,7137.91,On-Time,2,2,Inventory,Stockout,High,7137.91
77770,19499,2025-03-15,2025-03-20,Completed,136.33,On-Time,2,2,Inventory,Stockout,High,136.33
77771,3804,2024-07-10,2024-07-15,Completed,7538.62,On-Time,2,2,Inventory,Stockout,High,7538.62
77776,13519,2025-03-11,2025-03-14,Completed,1762.4,On-Time,2,2,Inventory,Stockout,High,1762.4
77779,19812,2025-05-03,2025-05-08,Delayed,4881.2,Delayed,2,2,Inventory,Stockout,High,4881.2
77780,11647,2024-11-24,2024-11-26,Completed,3283.18,On-Time,2,2,Inventory,Stockout,High,3283.18
77782,16369,2024-07-02,2024-07-05,Completed,8555.41,On-Time,2,2,Inventory,Stockout,High,8555.41
77783,781,2024-07-16,2024-07-18,Cancelled,3823.6,Lost,2,2,Inventory,Stockout,High,3823.6
77795,10457,2024-07-01,2024-07-02,Cancelled,2697.34,Lost,2,2,Inventory,Stockout,High,2697.34
77804,16208,2024-12-10,2024-12-11,Completed,2647.18,On-Time,2,2,Inventory,Stockout,High,2647.18
77816,11571,2025-03-17,2025-03-19,Delayed,7337.34,Delayed,2,2,Inventory,Stockout,High,7337.34
77825,8588,2024-08-15,2024-08-18,Completed,572.36,On-Time,2,2,Inventory,Stockout,High,572.36
77826,13904,2025-06-08,2025-06-11,Delayed,5173.33,Delayed,2,2,Inventory,Stockout,High,5173.33
77828,12594,2025-04-24,2025-04-26,Completed,2723.97,On-Time,2,2,Inventory,Stockout,High,2723.97
77829,11186,2025-05-10,2025-05-11,Delayed,751.55,Delayed,2,2,Inventory,Stockout,High,751.55
77831,10606,2024-11-19,2024-11-24,Completed,3585.83,On-Time,2,2,Inventory,Stockout,High,3585.83
77839,8732,2025-05-01,2025-05-06,Completed,584.01,On-Time,2,2,Inventory,Stockout,High,584.01
77841,8612,2025-01-01,2025-01-02,Completed,767.7,On-Time,2,2,Inventory,Stockout,High,767.7
77843,1109,2024-11-01,2024-11-06,Completed,3840.99,On-Time,2,2,Inventory,Stockout,High,3840.99
77844,7137,2025-04-15,2025-04-20,Completed,4595.2,On-Time,2,2,Inventory,Stockout,High,4595.2
77848,18746,2024-12-11,2024-12-16,Completed,6420.63,On-Time,2,2,Inventory,Stockout,High,6420.63
77852,19248,2024-07-11,2024-07-13,Completed,6587.99,On-Time,2,2,Inventory,Stockout,High,6587.99
77854,6814,2024-07-04,2024-07-06,Completed,6001.04,On-Time,2,2,Inventory,Stockout,High,6001.04
77862,1225,2024-11-10,2024-11-12,Completed,3718.09,On-Time,2,2,Inventory,Stockout,High,3718.09
77864,15409,2024-08-19,2024-08-20,Completed,6369.99,On-Time,2,2,Inventory,Stockout,High,6369.99
77869,16556,2024-12-21,2024-12-23,Delayed,4304.89,Delayed,2,2,Inventory,Stockout,High,4304.89
77870,12880,2024-07-27,2024-07-31,Delayed,6754.95,Delayed,2,2,Inventory,Stockout,High,6754.95
77871,16499,2025-01-01,2025-01-03,Completed,4102.61,On-Time,2,2,Inventory,Stockout,High,4102.61
77877,1922,2024-10-03,2024-10-04,Delayed,6888.7,Delayed,2,2,Inventory,Stockout,High,6888.7
77878,11631,2024-12-20,2024-12-25,Delayed,1744.67,Delayed,2,2,Inventory,Stockout,High,1744.67
77879,16866,2024-09-09,2024-09-12,Delayed,2703.17,Delayed,2,2,Inventory,Stockout,High,2703.17
77884,1323,2024-12-30,2025-01-03,Completed,3684.03,On-Time,2,2,Inventory,Stockout,High,3684.03
77886,11242,2024-11-12,2024-11-15,Completed,2599.01,On-Time,2,2,Inventory,Stockout,High,2599.01
77890,12805,2025-01-27,2025-01-30,Completed,6841.2,On-Time,2,2,Inventory,Stockout,High,6841.2
77902,19314,2025-04-02,2025-04-06,Completed,6206.91,On-Time,2,2,Inventory,Stockout,High,6206.91
77904,12615,2025-06-18,2025-06-21,Completed,4790.69,On-Time,2,2,Inventory,Stockout,High,4790.69
77914,18061,2025-03-03,2025-03-06,Completed,8778.76,On-Time,2,2,Inventory,Stockout,High,8778.76
77918,5985,2025-04-15,2025-04-19,Completed,8584.52,On-Time,2,2,Inventory,Stockout,High,8584.52
77919,10006,2025-02-21,2025-02-24,Completed,4268.5,On-Time,2,2,Inventory,Stockout,High,4268.5
77925,4730,2025-05-30,2025-06-03,Completed,8610.37,On-Time,2,2,Inventory,Stockout,High,8610.37
77926,15792,2025-04-06,2025-04-07,Completed,553.32,On-Time,2,2,Inventory,Stockout,High,553.32
77929,13917,2025-05-05,2025-05-10,Completed,6817.98,On-Time,2,2,Inventory,Stockout,High,6817.98
77954,6357,2025-03-13,2025-03-15,Completed,7341.12,On-Time,2,2,Inventory,Stockout,High,7341.12
77960,9126,2024-11-12,2024-11-14,Completed,11440.3,On-Time,2,2,Inventory,Stockout,High,11440.3
77978,18493,2025-05-17,2025-05-19,Completed,7037.64,On-Time,2,2,Inventory,Stockout,High,7037.64
77982,10661,2025-03-23,2025-03-24,Completed,8779.03,On-Time,2,2,Inventory,Stockout,High,8779.03
77983,6263,2025-03-25,2025-03-28,Delayed,9629.65,Delayed,2,2,Inventory,Stockout,High,9629.65
77988,5289,2024-09-06,2024-09-11,Completed,5696.18,On-Time,2,2,Inventory,Stockout,High,5696.18
77991,11241,2025-01-07,2025-01-12,Completed,901.37,On-Time,2,2,Inventory,Stockout,High,901.37
77992,14947,2024-11-11,2024-11-14,Completed,3100.05,On-Time,2,2,Inventory,Stockout,High,3100.05
77993,10107,2024-07-01,2024-07-05,Completed,5293.94,On-Time,2,2,Inventory,Stockout,High,5293.94
77994,10065,2024-11-06,2024-11-07,Completed,7798.12,On-Time,2,2,Inventory,Stockout,High,7798.12
77998,13945,2025-01-09,2025-01-10,Completed,4726.8,On-Time,2,2,Inventory,Stockout,High,4726.8
78000,13169,2025-05-30,2025-05-31,Cancelled,7215.09,Lost,2,2,Inventory,Stockout,High,7215.09
78005,17135,2024-08-28,2024-09-02,Delayed,14861.22,Delayed,2,2,Inventory,Stockout,High,14861.22
78010,221,2024-08-30,2024-09-01,Completed,5403.12,On-Time,2,2,Inventory,Stockout,High,5403.12
78014,6452,2025-04-01,2025-04-03,Completed,242.09,On-Time,2,2,Inventory,Stockout,High,242.09
78021,3077,2025-03-05,2025-03-09,Completed,7058.43,On-Time,2,2,Inventory,Stockout,High,7058.43
78022,13376,2024-10-26,2024-10-30,Completed,3711.2,On-Time,2,2,Inventory,Stockout,High,3711.2
78028,17579,2025-02-22,2025-02-26,Completed,7010.89,On-Time,2,2,Inventory,Stockout,High,7010.89
78029,400,2025-06-13,2025-06-15,Completed,11160.75,On-Time,2,2,Inventory,Stockout,High,11160.75
78030,9992,2025-05-12,2025-05-15,Completed,4322.56,On-Time,2,2,Inventory,Stockout,High,4322.56
78039,3530,2025-02-18,2025-02-22,Completed,8118.94,On-Time,2,2,Inventory,Stockout,High,8118.94
78041,13596,2024-07-12,2024-07-15,Completed,2655.6,On-Time,2,2,Inventory,Stockout,High,2655.6
78049,7355,2025-06-15,2025-06-20,Completed,4022.56,On-Time,2,2,Inventory,Stockout,High,4022.56
78052,743,2024-12-13,2024-12-16,Completed,895.3,On-Time,2,2,Inventory,Stockout,High,895.3
78068,11864,2025-02-04,2025-02-05,Completed,9126.44,On-Time,2,2,Inventory,Stockout,High,9126.44
78073,16610,2025-03-25,2025-03-30,Completed,2344.26,On-Time,2,2,Inventory,Stockout,High,2344.26
78075,11093,2024-09-12,2024-09-17,Completed,2948.35,On-Time,2,2,Inventory,Stockout,High,2948.35
78077,4712,2024-12-13,2024-12-15,Delayed,2717.65,Delayed,2,2,Inventory,Stockout,High,2717.65
78078,8167,2024-08-04,2024-08-06,Completed,10642.24,On-Time,2,2,Inventory,Stockout,High,10642.24
78082,4928,2024-11-16,2024-11-20,Completed,9052.72,On-Time,2,2,Inventory,Stockout,High,9052.72
78088,10282,2025-05-08,2025-05-09,Completed,805.65,On-Time,2,2,Inventory,Stockout,High,805.65
78094,17519,2024-08-11,2024-08-16,Cancelled,4015.51,Lost,2,2,Inventory,Stockout,High,4015.51
78096,2370,2024-09-03,2024-09-04,Completed,7142.61,On-Time,2,2,Inventory,Stockout,High,7142.61
78099,9366,2024-12-20,2024-12-23,Completed,5541.42,On-Time,2,2,Inventory,Stockout,High,5541.42
78100,13011,2024-08-19,2024-08-23,Completed,806.88,On-Time,2,2,Inventory,Stockout,High,806.88
78101,5015,2025-04-17,2025-04-21,Completed,9336.44,On-Time,2,2,Inventory,Stockout,High,9336.44
78104,2350,2024-07-25,2024-07-28,Completed,3953.05,On-Time,2,2,Inventory,Stockout,High,3953.05
78109,17488,2025-06-17,2025-06-19,Completed,6152.94,On-Time,2,2,Inventory,Stockout,High,6152.94
78113,19029,2025-06-08,2025-06-10,Completed,6951.39,On-Time,2,2,Inventory,Stockout,High,6951.39
78115,6822,2025-02-17,2025-02-21,Completed,4244.06,On-Time,2,2,Inventory,Stockout,High,4244.06
78119,18404,2024-08-15,2024-08-18,Completed,1471.74,On-Time,2,2,Inventory,Stockout,High,1471.74
78121,11751,2025-04-12,2025-04-13,Completed,4485.13,On-Time,2,2,Inventory,Stockout,High,4485.13
78122,16351,2025-02-21,2025-02-25,Completed,4819.25,On-Time,2,2,Inventory,Stockout,High,4819.25
78132,17747,2024-09-28,2024-10-01,Completed,1862.6,On-Time,2,2,Inventory,Stockout,High,1862.6
78133,14523,2024-11-07,2024-11-11,Completed,2381.16,On-Time,2,2,Inventory,Stockout,High,2381.16
78135,7381,2025-04-15,2025-04-16,Completed,2114.06,On-Time,2,2,Inventory,Stockout,High,2114.06
78137,1142,2025-05-09,2025-05-14,Completed,7705.13,On-Time,2,2,Inventory,Stockout,High,7705.13
78141,9315,2025-01-13,2025-01-16,Completed,2392.0,On-Time,2,2,Inventory,Stockout,High,2392.0
78143,15563,2025-01-16,2025-01-18,Completed,3650.44,On-Time,2,2,Inventory,Stockout,High,3650.44
78147,7321,2025-03-13,2025-03-16,Cancelled,2767.6,Lost,2,2,Inventory,Stockout,High,2767.6
78153,19441,2025-01-20,2025-01-23,Completed,916.49,On-Time,2,2,Inventory,Stockout,High,916.49
78159,175,2024-12-09,2024-12-14,Completed,210.14,On-Time,2,2,Inventory,Stockout,High,210.14
78163,5530,2024-07-19,2024-07-20,Completed,3041.56,On-Time,2,2,Inventory,Stockout,High,3041.56
78167,16602,2025-06-16,2025-06-19,Completed,8667.38,On-Time,2,2,Inventory,Stockout,High,8667.38
78170,11339,2025-04-26,2025-04-30,Completed,2998.59,On-Time,2,2,Inventory,Stockout,High,2998.59
78174,8247,2024-10-14,2024-10-19,Completed,4566.15,On-Time,2,2,Inventory,Stockout,High,4566.15
78175,14241,2025-05-03,2025-05-06,Completed,2190.15,On-Time,2,2,Inventory,Stockout,High,2190.15
78176,3451,2024-07-03,2024-07-05,Completed,9960.77,On-Time,2,2,Inventory,Stockout,High,9960.77
78178,2039,2025-06-12,2025-06-15,Completed,5706.57,On-Time,2,2,Inventory,Stockout,High,5706.57
78198,5187,2025-02-16,2025-02-17,Delayed,511.12,Delayed,2,2,Inventory,Stockout,High,511.12
78205,19998,2024-08-08,2024-08-13,Delayed,4330.0,Delayed,2,2,Inventory,Stockout,High,4330.0
78212,1960,2025-02-28,2025-03-04,Completed,3413.74,On-Time,2,2,Inventory,Stockout,High,3413.74
78225,19832,2025-06-21,2025-06-22,Delayed,8764.73,Delayed,2,2,Inventory,Stockout,High,8764.73
78238,7341,2025-01-01,2025-01-05,Completed,4423.21,On-Time,2,2,Inventory,Stockout,High,4423.21
78239,4330,2025-02-10,2025-02-13,Completed,7454.2,On-Time,2,2,Inventory,Stockout,High,7454.2
78242,16420,2025-04-21,2025-04-23,Completed,11278.76,On-Time,2,2,Inventory,Stockout,High,11278.76
78244,6705,2025-01-17,2025-01-18,Completed,4115.65,On-Time,2,2,Inventory,Stockout,High,4115.65
78254,14692,2025-05-19,2025-05-23,Delayed,316.84,Delayed,2,2,Inventory,Stockout,High,316.84
78255,9177,2024-07-12,2024-07-15,Delayed,2676.71,Delayed,2,2,Inventory,Stockout,High,2676.71
78263,12102,2024-10-28,2024-11-01,Completed,13190.21,On-Time,2,2,Inventory,Stockout,High,13190.21
78269,9420,2024-10-24,2024-10-26,Completed,4924.42,On-Time,2,2,Inventory,Stockout,High,4924.42
78280,17115,2025-02-26,2025-02-28,Completed,8600.96,On-Time,2,2,Inventory,Stockout,High,8600.96
78282,13167,2025-04-10,2025-04-12,Completed,9729.91,On-Time,2,2,Inventory,Stockout,High,9729.91
78295,8120,2025-03-04,2025-03-07,Completed,10765.87,On-Time,2,2,Inventory,Stockout,High,10765.87
78298,9886,2025-01-25,2025-01-28,Completed,6671.66,On-Time,2,2,Inventory,Stockout,High,6671.66
78299,10475,2025-01-14,2025-01-18,Completed,6128.17,On-Time,2,2,Inventory,Stockout,High,6128.17
78302,9803,2025-04-02,2025-04-05,Completed,3614.08,On-Time,2,2,Inventory,Stockout,High,3614.08
78305,3213,2024-10-08,2024-10-13,Completed,7367.31,On-Time,2,2,Inventory,Stockout,High,7367.31
78306,11642,2025-02-24,2025-02-25,Completed,1783.4,On-Time,2,2,Inventory,Stockout,High,1783.4
78307,16221,2024-07-18,2024-07-19,Completed,7028.65,On-Time,2,2,Inventory,Stockout,High,7028.65
78311,5798,2024-07-19,2024-07-22,Completed,5994.46,On-Time,2,2,Inventory,Stockout,High,5994.46
78318,16374,2025-05-26,2025-05-29,Completed,1682.16,On-Time,2,2,Inventory,Stockout,High,1682.16
78325,2001,2025-03-24,2025-03-28,Completed,2413.64,On-Time,2,2,Inventory,Stockout,High,2413.64
78334,3903,2025-03-28,2025-03-30,Completed,3576.25,On-Time,2,2,Inventory,Stockout,High,3576.25
78338,3077,2025-06-07,2025-06-08,Completed,5213.51,On-Time,2,2,Inventory,Stockout,High,5213.51
78351,7771,2025-05-28,2025-06-02,Delayed,450.86,Delayed,2,2,Inventory,Stockout,High,450.86
78357,19135,2025-05-20,2025-05-25,Completed,6996.42,On-Time,2,2,Inventory,Stockout,High,6996.42
78369,16430,2024-07-18,2024-07-20,Completed,899.46,On-Time,2,2,Inventory,Stockout,High,899.46
78370,11770,2025-02-27,2025-03-03,Completed,5271.85,On-Time,2,2,Inventory,Stockout,High,5271.85
78376,13033,2024-10-24,2024-10-26,Completed,5600.32,On-Time,2,2,Inventory,Stockout,High,5600.32
78381,11492,2024-07-24,2024-07-27,Completed,6756.66,On-Time,2,2,Inventory,Stockout,High,6756.66
78383,8568,2024-12-16,2024-12-21,Completed,2215.05,On-Time,2,2,Inventory,Stockout,High,2215.05
78385,2289,2024-12-07,2024-12-12,Completed,9592.96,On-Time,2,2,Inventory,Stockout,High,9592.96
78388,15871,2024-09-04,2024-09-08,Completed,7190.83,On-Time,2,2,Inventory,Stockout,High,7190.83
78389,17604,2024-08-14,2024-08-17,Completed,3722.56,On-Time,2,2,Inventory,Stockout,High,3722.56
78395,2878,2025-06-29,2025-07-03,Completed,4015.19,On-Time,2,2,Inventory,Stockout,High,4015.19
78396,13289,2024-10-19,2024-10-20,Completed,10194.19,On-Time,2,2,Inventory,Stockout,High,10194.19
78398,8220,2024-09-05,2024-09-09,Completed,9338.37,On-Time,2,2,Inventory,Stockout,High,9338.37
78409,2488,2024-09-11,2024-09-13,Completed,4976.32,On-Time,2,2,Inventory,Stockout,High,4976.32
78415,2801,2024-11-04,2024-11-08,Completed,9757.75,On-Time,2,2,Inventory,Stockout,High,9757.75
78419,193,2024-08-13,2024-08-15,Delayed,6064.16,Delayed,2,2,Inventory,Stockout,High,6064.16
78421,796,2024-08-09,2024-08-14,Completed,8239.61,On-Time,2,2,Inventory,Stockout,High,8239.61
78422,11590,2025-06-01,2025-06-06,Completed,2999.02,On-Time,2,2,Inventory,Stockout,High,2999.02
78423,10298,2024-12-10,2024-12-14,Delayed,4912.26,Delayed,2,2,Inventory,Stockout,High,4912.26
78426,11282,2025-05-02,2025-05-04,Completed,4812.25,On-Time,2,2,Inventory,Stockout,High,4812.25
78434,14274,2025-06-27,2025-07-02,Delayed,1800.23,Delayed,2,2,Inventory,Stockout,High,1800.23
78443,1074,2024-11-15,2024-11-16,Completed,8527.95,On-Time,2,2,Inventory,Stockout,High,8527.95
78451,11223,2025-02-10,2025-02-15,Completed,5228.18,On-Time,2,2,Inventory,Stockout,High,5228.18
78452,18271,2024-09-26,2024-09-29,Completed,3496.23,On-Time,2,2,Inventory,Stockout,High,3496.23
78455,12348,2025-04-11,2025-04-16,Completed,681.39,On-Time,2,2,Inventory,Stockout,High,681.39
78459,5009,2025-04-27,2025-05-02,Completed,2635.37,On-Time,2,2,Inventory,Stockout,High,2635.37
78461,3727,2025-06-29,2025-07-04,Completed,3052.4,On-Time,2,2,Inventory,Stockout,High,3052.4
78467,6123,2024-11-09,2024-11-10,Completed,3412.45,On-Time,2,2,Inventory,Stockout,High,3412.45
78476,15534,2024-10-07,2024-10-08,Completed,5895.66,On-Time,2,2,Inventory,Stockout,High,5895.66
78482,241,2025-02-15,2025-02-17,Completed,4583.08,On-Time,2,2,Inventory,Stockout,High,4583.08
78491,13237,2024-12-07,2024-12-10,Completed,2298.16,On-Time,2,2,Inventory,Stockout,High,2298.16
78494,14527,2025-06-22,2025-06-23,Delayed,6694.88,Delayed,2,2,Inventory,Stockout,High,6694.88
78496,5874,2025-05-17,2025-05-21,Completed,5697.98,On-Time,2,2,Inventory,Stockout,High,5697.98
78499,19745,2024-08-08,2024-08-09,Completed,518.2,On-Time,2,2,Inventory,Stockout,High,518.2
78507,6126,2025-03-27,2025-03-31,Completed,7871.38,On-Time,2,2,Inventory,Stockout,High,7871.38
78513,5790,2025-03-05,2025-03-06,Completed,6976.72,On-Time,2,2,Inventory,Stockout,High,6976.72
78514,17459,2024-07-16,2024-07-21,Completed,6613.14,On-Time,2,2,Inventory,Stockout,High,6613.14
