po_id,vendor_id,created_date,expected_delivery,actual_delivery,status,total_amount
3928,124,2024-08-30 00:00:00,2024-09-01 00:00:00,2024-09-01 00:00:00,Closed,4656.5
3929,50,2025-01-12 00:00:00,2025-01-18 00:00:00,2025-01-18 00:00:00,Closed,1465.48
3930,9,2024-11-04 00:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,Closed,701.79
3931,14,2025-03-07 00:00:00,2025-03-13 00:00:00,2025-03-13 00:00:00,Closed,1048.5
3932,158,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-08 00:00:00,Closed,884.87
3933,49,2025-06-16 00:00:00,2025-06-23 00:00:00,2025-07-02 00:00:00,Late,2691.85
3934,44,2025-04-25 00:00:00,2025-04-29 00:00:00,2025-04-29 00:00:00,Closed,458
3935,18,2025-03-20 00:00:00,2025-03-26 00:00:00,2025-03-26 00:00:00,Closed,1208.68
3936,15,2024-09-20 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,623.2
3937,167,2024-09-20 00:00:00,2024-09-25 00:00:00,2024-10-03 00:00:00,Late,407.3
3938,5,2024-08-27 00:00:00,2024-08-29 00:00:00,2024-08-29 00:00:00,Closed,3106.56
3939,37,2025-03-07 00:00:00,2025-03-08 00:00:00,2025-03-08 00:00:00,Closed,115.74
3940,96,2025-02-10 00:00:00,2025-02-16 00:00:00,2025-02-16 00:00:00,Closed,2647.92
3941,186,2025-01-31 00:00:00,2025-02-02 00:00:00,2025-02-02 00:00:00,Closed,387.96
3942,190,2024-09-08 00:00:00,2024-09-11 00:00:00,2024-09-11 00:00:00,Closed,3686.95
3943,9,2025-01-04 00:00:00,2025-01-09 00:00:00,2025-01-09 00:00:00,Closed,1813.35
3944,183,2025-06-27 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,Closed,1724.72
3945,82,2025-03-10 00:00:00,2025-03-16 00:00:00,2025-03-16 00:00:00,Closed,966.34
3946,5,2024-10-17 00:00:00,2024-10-21 00:00:00,2024-10-21 00:00:00,Closed,1851.24
3947,76,2025-04-15 00:00:00,2025-04-19 00:00:00,2025-04-19 00:00:00,Closed,311.46
3948,71,2024-09-19 00:00:00,2024-09-24 00:00:00,2024-09-24 00:00:00,Closed,3745.84
3949,164,2025-02-12 00:00:00,2025-02-16 00:00:00,2025-02-16 00:00:00,Closed,793.86
3950,15,2024-11-26 00:00:00,2024-11-30 00:00:00,2024-11-30 00:00:00,Closed,3080.35
3951,103,2024-07-15 00:00:00,2024-07-21 00:00:00,2024-07-21 00:00:00,Closed,1708
3952,28,2025-06-17 00:00:00,2025-06-19 00:00:00,2025-06-19 00:00:00,Closed,1904.22
3953,154,2024-07-17 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,4436.75
3954,162,2024-07-17 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,927.8
3955,30,2025-05-15 00:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,Closed,3778.05
3956,177,2025-05-07 00:00:00,2025-05-12 00:00:00,2025-05-12 00:00:00,Closed,1815.52
3957,1,2024-10-16 00:00:00,2024-10-20 00:00:00,2024-10-20 00:00:00,Closed,187.22
3958,98,2024-08-13 00:00:00,2024-08-15 00:00:00,2024-08-15 00:00:00,Closed,1919.31
3959,103,2024-07-11 00:00:00,2024-07-14 00:00:00,2024-07-14 00:00:00,Closed,962.08
3960,88,2024-08-23 00:00:00,2024-08-28 00:00:00,2024-08-28 00:00:00,Closed,199.83
3961,147,2025-05-18 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,2148.57
3962,124,2024-09-29 00:00:00,2024-10-06 00:00:00,2024-10-06 00:00:00,Closed,1556.52
3963,145,2024-08-06 00:00:00,2024-08-10 00:00:00,2024-08-10 00:00:00,Closed,1909.12
3964,185,2024-12-22 00:00:00,2024-12-27 00:00:00,2024-12-27 00:00:00,Closed,4963.6
3965,48,2025-03-05 00:00:00,2025-03-07 00:00:00,2025-03-08 00:00:00,Late,741.27
3966,12,2025-05-04 00:00:00,2025-05-06 00:00:00,2025-05-06 00:00:00,Closed,1168.02
3967,173,2025-06-08 00:00:00,2025-06-13 00:00:00,2025-06-13 00:00:00,Closed,1702.08
3968,170,2024-12-17 00:00:00,2024-12-23 00:00:00,2024-12-23 00:00:00,Closed,2627.12
3969,199,2025-06-01 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,Closed,1237.2
3970,83,2025-06-10 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Closed,968.45
3971,151,2025-01-14 00:00:00,2025-01-20 00:00:00,2025-01-20 00:00:00,Closed,2408.72
3972,48,2024-12-15 00:00:00,2024-12-19 00:00:00,2024-12-19 00:00:00,Closed,1656.64
3973,29,2024-10-20 00:00:00,2024-10-25 00:00:00,2024-10-25 00:00:00,Closed,1382.31
3974,122,2024-07-24 00:00:00,2024-07-29 00:00:00,2024-07-29 00:00:00,Closed,4271.1
3975,15,2025-05-08 00:00:00,2025-05-10 00:00:00,2025-05-10 00:00:00,Closed,1039.77
3976,188,2025-04-25 00:00:00,2025-04-27 00:00:00,2025-04-27 00:00:00,Closed,208.28
3977,29,2024-07-18 00:00:00,2024-07-22 00:00:00,2024-07-22 00:00:00,Closed,297.79
3978,147,2024-09-16 00:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,Closed,1386.55
3979,47,2025-02-09 00:00:00,2025-02-18 00:00:00,2025-02-18 00:00:00,Closed,488.96
3980,32,2024-11-29 00:00:00,2024-12-04 00:00:00,2024-12-04 00:00:00,Closed,1963.32
3981,181,2025-01-14 00:00:00,2025-01-19 00:00:00,2025-01-19 00:00:00,Closed,3418.72
3982,99,2024-10-19 00:00:00,2024-10-26 00:00:00,2024-10-26 00:00:00,Closed,3559.12
3983,134,2025-03-18 00:00:00,2025-03-23 00:00:00,2025-03-23 00:00:00,Closed,3486.56
3984,156,2024-10-30 00:00:00,2024-11-04 00:00:00,2024-11-04 00:00:00,Closed,2897.68
3985,106,2025-01-08 00:00:00,2025-01-12 00:00:00,2025-01-12 00:00:00,Closed,2886.54
3986,160,2024-08-04 00:00:00,2024-08-06 00:00:00,2024-08-06 00:00:00,Closed,2153.08
3987,159,2025-04-07 00:00:00,2025-04-13 00:00:00,2025-04-13 00:00:00,Closed,764.66
3988,175,2024-10-20 00:00:00,2024-10-30 00:00:00,2024-10-30 00:00:00,Closed,135.27
3989,164,2024-11-02 00:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,Closed,793.86
3990,124,2024-12-30 00:00:00,2024-12-31 00:00:00,2024-12-31 00:00:00,Closed,1037.68
3991,112,2024-12-04 00:00:00,2024-12-06 00:00:00,2024-12-06 00:00:00,Closed,1272.98
3992,44,2024-11-24 00:00:00,2024-11-28 00:00:00,2024-11-28 00:00:00,Closed,1647.04
3993,145,2025-03-30 00:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,Closed,994.4
3994,80,2024-11-03 00:00:00,2024-11-08 00:00:00,2024-11-08 00:00:00,Closed,971.74
3995,140,2024-11-12 00:00:00,2024-11-17 00:00:00,2024-11-17 00:00:00,Closed,900.46
3996,33,2024-09-12 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,Closed,869.42
3997,45,2024-10-11 00:00:00,2024-10-18 00:00:00,2024-10-18 00:00:00,Closed,672.33
3998,39,2025-06-21 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,Closed,876.25
3999,124,2024-07-29 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,Closed,1037.68
4000,165,2025-03-31 00:00:00,2025-04-05 00:00:00,2025-04-05 00:00:00,Closed,769.02
4001,88,2025-04-05 00:00:00,2025-04-09 00:00:00,2025-04-09 00:00:00,Closed,438.27
4002,194,2024-11-29 00:00:00,2024-12-08 00:00:00,2024-12-08 00:00:00,Closed,329.61
4003,25,2024-12-09 00:00:00,2024-12-14 00:00:00,2024-12-14 00:00:00,Closed,2271.18
4004,1,2024-08-14 00:00:00,2024-08-20 00:00:00,2024-08-20 00:00:00,Closed,748.88
4005,181,2024-08-20 00:00:00,2024-08-22 00:00:00,2024-08-22 00:00:00,Closed,4273.4
4006,177,2025-06-07 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Closed,868.87
4007,126,2025-04-28 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,Closed,780.44
4008,39,2024-09-01 00:00:00,2024-09-02 00:00:00,2024-09-02 00:00:00,Closed,905.23
4009,36,2025-03-18 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,1831.72
4010,179,2024-12-06 00:00:00,2024-12-11 00:00:00,2024-12-11 00:00:00,Closed,1317
4011,116,2024-09-19 00:00:00,2024-09-22 00:00:00,2024-09-25 00:00:00,Late,585.8
4012,15,2024-09-27 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,3791.8
4013,56,2024-09-09 00:00:00,2024-09-14 00:00:00,2024-09-14 00:00:00,Closed,1681.62
4014,4,2024-09-09 00:00:00,2024-09-10 00:00:00,2024-09-10 00:00:00,Closed,967.78
4015,66,2025-01-27 00:00:00,2025-02-03 00:00:00,2025-02-03 00:00:00,Closed,1718.07
4016,166,2025-01-27 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,Closed,1080.92
4017,146,2025-01-16 00:00:00,2025-01-17 00:00:00,2025-01-17 00:00:00,Closed,828.52
4018,189,2025-04-13 00:00:00,2025-04-21 00:00:00,2025-04-21 00:00:00,Closed,622.76
4019,149,2024-07-19 00:00:00,2024-07-23 00:00:00,2024-07-23 00:00:00,Closed,1025.31
4020,85,2025-03-25 00:00:00,2025-04-01 00:00:00,2025-04-10 00:00:00,Late,387.43
4021,194,2025-06-16 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Closed,1928.22
4022,65,2025-04-09 00:00:00,2025-04-12 00:00:00,2025-04-14 00:00:00,Late,1777.05
4023,19,2025-04-29 00:00:00,2025-05-07 00:00:00,2025-05-07 00:00:00,Closed,2310.5
4024,198,2025-05-21 00:00:00,2025-05-27 00:00:00,2025-05-27 00:00:00,Closed,2543.28
4025,32,2024-12-30 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,Closed,1528.88
4026,17,2025-06-07 00:00:00,2025-06-19 00:00:00,2025-06-19 00:00:00,Closed,950.19
4027,10,2025-03-28 00:00:00,2025-04-01 00:00:00,2025-04-01 00:00:00,Closed,342.07
4028,7,2024-12-08 00:00:00,2024-12-10 00:00:00,2024-12-10 00:00:00,Closed,1070.25
4029,108,2025-04-14 00:00:00,2025-04-19 00:00:00,2025-04-19 00:00:00,Closed,2809.08
4030,77,2025-04-07 00:00:00,2025-04-12 00:00:00,2025-04-12 00:00:00,Closed,3688
4031,77,2025-06-25 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,Closed,615
4032,184,2025-05-30 00:00:00,2025-06-04 00:00:00,2025-06-04 00:00:00,Closed,3358.5
4033,100,2025-06-10 00:00:00,2025-06-12 00:00:00,2025-06-22 00:00:00,Late,450.86
4034,109,2025-06-23 00:00:00,2025-06-30 00:00:00,2025-06-30 00:00:00,Closed,745.61
4035,163,2025-04-02 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Closed,522.08
4036,191,2025-01-27 00:00:00,2025-01-28 00:00:00,2025-01-28 00:00:00,Closed,415.2
4037,198,2024-12-07 00:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,Closed,511.25
4038,175,2024-08-15 00:00:00,2024-08-20 00:00:00,2024-08-20 00:00:00,Closed,2036.5
4039,190,2024-11-02 00:00:00,2024-11-08 00:00:00,2024-11-08 00:00:00,Closed,351.66
4040,190,2024-10-31 00:00:00,2024-11-06 00:00:00,2024-11-06 00:00:00,Closed,1478.4
4041,161,2025-05-15 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,3102.55
4042,86,2024-10-01 00:00:00,2024-10-07 00:00:00,2024-10-07 00:00:00,Closed,3166.15
4043,28,2025-05-09 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Closed,959.79
4044,45,2025-01-28 00:00:00,2025-02-03 00:00:00,2025-02-03 00:00:00,Closed,767.68
4045,41,2024-10-22 00:00:00,2024-10-28 00:00:00,2024-10-28 00:00:00,Closed,497.94
4046,131,2024-11-22 00:00:00,2024-11-23 00:00:00,2024-11-23 00:00:00,Closed,296.1
4047,162,2025-02-22 00:00:00,2025-02-28 00:00:00,2025-02-28 00:00:00,Closed,3453.2
4048,23,2024-11-13 00:00:00,2024-11-15 00:00:00,2024-11-15 00:00:00,Closed,571.94
4049,155,2025-05-28 00:00:00,2025-06-02 00:00:00,2025-06-02 00:00:00,Closed,1949.45
4050,173,2024-10-06 00:00:00,2024-10-11 00:00:00,2024-10-17 00:00:00,Late,210.75
4051,28,2025-04-23 00:00:00,2025-04-30 00:00:00,2025-04-30 00:00:00,Closed,2856.33
4052,161,2025-04-25 00:00:00,2025-05-01 00:00:00,2025-05-01 00:00:00,Closed,753.96
4053,147,2025-04-14 00:00:00,2025-04-17 00:00:00,2025-04-17 00:00:00,Closed,1572.38
4054,100,2025-06-13 00:00:00,2025-06-14 00:00:00,2025-06-14 00:00:00,Closed,918.28
4055,70,2024-07-28 00:00:00,2024-08-02 00:00:00,2024-08-02 00:00:00,Closed,3599.1
4056,96,2025-01-27 00:00:00,2025-01-28 00:00:00,2025-01-28 00:00:00,Closed,2236.77
4057,128,2025-05-03 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Closed,1469.32
4058,58,2024-09-21 00:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,Closed,1450.4
4059,103,2025-06-27 00:00:00,2025-06-28 00:00:00,2025-06-29 00:00:00,Late,1222.86
4060,145,2025-05-15 00:00:00,2025-05-21 00:00:00,2025-05-21 00:00:00,Closed,3519.68
4061,165,2025-04-27 00:00:00,2025-04-30 00:00:00,2025-04-30 00:00:00,Closed,3343.96
4062,20,2025-04-27 00:00:00,2025-04-30 00:00:00,2025-04-30 00:00:00,Closed,3886.2
4063,145,2025-01-23 00:00:00,2025-01-27 00:00:00,2025-01-27 00:00:00,Closed,2393.32
4064,40,2024-11-02 00:00:00,2024-11-06 00:00:00,2024-11-06 00:00:00,Closed,3276
4065,96,2024-07-24 00:00:00,2024-08-04 00:00:00,2024-08-04 00:00:00,Closed,1067.28
4066,50,2024-07-29 00:00:00,2024-08-03 00:00:00,2024-08-03 00:00:00,Closed,973.93
4067,194,2024-12-31 00:00:00,2025-01-03 00:00:00,2025-01-03 00:00:00,Closed,866.16
4068,18,2025-02-17 00:00:00,2025-02-21 00:00:00,2025-02-21 00:00:00,Closed,508.34
4069,53,2025-02-17 00:00:00,2025-02-20 00:00:00,2025-02-20 00:00:00,Closed,990.76
4070,78,2025-03-18 00:00:00,2025-03-23 00:00:00,2025-03-23 00:00:00,Closed,2630.92
4071,76,2025-02-17 00:00:00,2025-02-18 00:00:00,2025-02-22 00:00:00,Late,155.73
4072,50,2024-09-10 00:00:00,2024-09-18 00:00:00,2024-09-18 00:00:00,Closed,644.24
4073,57,2025-06-12 00:00:00,2025-06-24 00:00:00,2025-06-24 00:00:00,Closed,216.06
4074,14,2024-08-09 00:00:00,2024-08-16 00:00:00,2024-08-17 00:00:00,Late,4209.35
4075,190,2024-09-07 00:00:00,2024-09-12 00:00:00,2024-09-12 00:00:00,Closed,2956.8
4076,25,2025-02-02 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Closed,709.98
4077,161,2024-10-05 00:00:00,2024-10-11 00:00:00,2024-10-11 00:00:00,Closed,1507.92
4078,170,2024-12-17 00:00:00,2024-12-22 00:00:00,2024-12-22 00:00:00,Closed,2389
4079,24,2025-01-12 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,2695
4080,135,2025-04-10 00:00:00,2025-04-16 00:00:00,2025-04-16 00:00:00,Closed,3722.64
4081,178,2024-08-28 00:00:00,2024-09-14 00:00:00,2024-09-14 00:00:00,Closed,3785.24
4082,136,2025-02-16 00:00:00,2025-02-20 00:00:00,2025-02-20 00:00:00,Closed,392.24
4083,29,2025-02-16 00:00:00,2025-02-22 00:00:00,2025-02-22 00:00:00,Closed,921.54
4084,27,2025-01-03 00:00:00,2025-01-10 00:00:00,2025-01-10 00:00:00,Closed,1316.25
4085,35,2025-02-14 00:00:00,2025-02-17 00:00:00,2025-02-17 00:00:00,Closed,1048.96
4086,102,2024-11-28 00:00:00,2024-12-03 00:00:00,2024-12-03 00:00:00,Closed,102.33
4087,29,2025-04-23 00:00:00,2025-04-29 00:00:00,2025-04-29 00:00:00,Closed,893.37
4088,54,2025-01-27 00:00:00,2025-02-01 00:00:00,2025-02-01 00:00:00,Closed,666.29
4089,173,2025-03-21 00:00:00,2025-03-23 00:00:00,2025-03-23 00:00:00,Closed,1528.24
4090,80,2024-10-14 00:00:00,2024-10-17 00:00:00,2024-10-17 00:00:00,Closed,971.74
4091,126,2024-10-24 00:00:00,2024-10-28 00:00:00,2024-10-28 00:00:00,Closed,867.04
4092,78,2024-12-30 00:00:00,2025-01-04 00:00:00,2025-01-04 00:00:00,Closed,1907.04
4093,35,2024-08-05 00:00:00,2024-08-09 00:00:00,2024-08-09 00:00:00,Closed,262.24
4094,9,2024-11-22 00:00:00,2024-11-26 00:00:00,2024-11-26 00:00:00,Closed,787.3
4095,160,2024-10-12 00:00:00,2024-10-21 00:00:00,2024-10-21 00:00:00,Closed,2275.44
4096,143,2024-09-14 00:00:00,2024-09-16 00:00:00,2024-09-16 00:00:00,Closed,2373.55
4097,193,2025-03-07 00:00:00,2025-03-09 00:00:00,2025-03-09 00:00:00,Closed,1709.38
4098,93,2024-09-05 00:00:00,2024-09-10 00:00:00,2024-09-10 00:00:00,Closed,985.66
4099,1,2024-11-27 00:00:00,2024-12-01 00:00:00,2024-12-01 00:00:00,Closed,1408.23
4100,190,2024-07-07 00:00:00,2024-07-12 00:00:00,2024-07-12 00:00:00,Closed,4299.55
4101,179,2024-11-13 00:00:00,2024-11-16 00:00:00,2024-11-16 00:00:00,Closed,1053.6
4102,140,2025-04-21 00:00:00,2025-04-26 00:00:00,2025-04-26 00:00:00,Closed,1800.92
4103,108,2024-09-15 00:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,Closed,1240.02
4104,198,2024-08-25 00:00:00,2024-08-31 00:00:00,2024-08-31 00:00:00,Closed,644.1
4105,15,2024-07-22 00:00:00,2024-07-25 00:00:00,2024-07-25 00:00:00,Closed,2606.07
4106,92,2025-01-27 00:00:00,2025-01-31 00:00:00,2025-01-31 00:00:00,Closed,1597.64
4107,20,2024-12-01 00:00:00,2024-12-04 00:00:00,2024-12-04 00:00:00,Closed,567.64
4108,122,2024-10-06 00:00:00,2024-10-12 00:00:00,2024-10-12 00:00:00,Closed,1778.4
4109,152,2025-04-06 00:00:00,2025-04-10 00:00:00,2025-04-10 00:00:00,Closed,3814.7
4110,15,2025-01-19 00:00:00,2025-01-25 00:00:00,2025-01-25 00:00:00,Closed,200.24
4111,76,2025-01-07 00:00:00,2025-01-13 00:00:00,2025-01-13 00:00:00,Closed,1665.18
4112,152,2025-02-11 00:00:00,2025-02-18 00:00:00,2025-02-18 00:00:00,Closed,2314.2
4113,17,2025-06-02 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Closed,895.59
4114,174,2025-01-10 00:00:00,2025-01-16 00:00:00,2025-01-16 00:00:00,Closed,1655.08
4115,7,2025-06-29 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,Closed,642.15
4116,72,2025-01-30 00:00:00,2025-02-07 00:00:00,2025-02-07 00:00:00,Closed,2175.25
4117,44,2025-05-21 00:00:00,2025-05-25 00:00:00,2025-05-25 00:00:00,Closed,1832
4118,96,2025-05-16 00:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,Closed,1765.28
4119,88,2025-03-27 00:00:00,2025-03-29 00:00:00,2025-03-29 00:00:00,Closed,184.06
4120,187,2024-11-20 00:00:00,2024-11-24 00:00:00,2024-11-24 00:00:00,Closed,1629.82
4121,15,2025-04-02 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Closed,3360.65
4122,50,2024-09-27 00:00:00,2024-09-29 00:00:00,2024-09-29 00:00:00,Closed,772.82
4123,44,2025-06-02 00:00:00,2025-06-05 00:00:00,2025-06-05 00:00:00,Closed,916
4124,100,2024-10-19 00:00:00,2024-10-22 00:00:00,2024-10-22 00:00:00,Closed,930.3
4125,8,2024-11-04 00:00:00,2024-11-08 00:00:00,2024-11-08 00:00:00,Closed,1018.56
4126,145,2024-09-14 00:00:00,2024-09-17 00:00:00,2024-09-17 00:00:00,Closed,954.56
4127,166,2024-10-01 00:00:00,2024-10-09 00:00:00,2024-10-09 00:00:00,Closed,2054.3
4128,47,2024-12-03 00:00:00,2024-12-08 00:00:00,2024-12-08 00:00:00,Closed,1581.22
4129,111,2024-08-03 00:00:00,2024-08-08 00:00:00,2024-08-08 00:00:00,Closed,482.54
4130,182,2025-03-16 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Closed,4437
4131,102,2024-08-01 00:00:00,2024-08-03 00:00:00,2024-08-06 00:00:00,Late,3141.92
4132,100,2025-06-11 00:00:00,2025-06-17 00:00:00,2025-06-17 00:00:00,Closed,620.2
4133,21,2024-12-30 00:00:00,2025-01-03 00:00:00,2025-01-03 00:00:00,Closed,3515.04
4134,133,2025-05-22 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Closed,1637.1
4135,175,2025-03-21 00:00:00,2025-04-02 00:00:00,2025-04-05 00:00:00,Late,541.08
4136,3,2025-06-08 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Closed,405.18
4137,105,2025-03-14 00:00:00,2025-03-16 00:00:00,2025-03-16 00:00:00,Closed,960.98
4138,164,2025-02-25 00:00:00,2025-03-03 00:00:00,2025-03-03 00:00:00,Closed,466.44
4139,157,2025-05-02 00:00:00,2025-05-09 00:00:00,2025-05-09 00:00:00,Closed,2492.45
4140,12,2024-12-29 00:00:00,2025-01-01 00:00:00,2025-01-01 00:00:00,Closed,2322.75
4141,141,2024-07-08 00:00:00,2024-07-13 00:00:00,2024-07-13 00:00:00,Closed,856.51
4142,16,2025-02-27 00:00:00,2025-03-09 00:00:00,2025-03-09 00:00:00,Closed,3647.75
4143,154,2025-02-20 00:00:00,2025-02-25 00:00:00,2025-02-25 00:00:00,Closed,842.77
4144,126,2025-05-04 00:00:00,2025-05-07 00:00:00,2025-05-07 00:00:00,Closed,1543.85
4145,20,2024-11-17 00:00:00,2024-11-23 00:00:00,2024-11-23 00:00:00,Closed,3886.2
4146,42,2025-04-02 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Closed,589.42
4147,162,2025-04-15 00:00:00,2025-04-21 00:00:00,2025-04-21 00:00:00,Closed,690.64
4148,151,2025-03-07 00:00:00,2025-03-12 00:00:00,2025-03-12 00:00:00,Closed,2195.6
4149,96,2025-06-01 00:00:00,2025-06-07 00:00:00,2025-06-07 00:00:00,Closed,355.76
4150,33,2025-01-02 00:00:00,2025-01-07 00:00:00,2025-01-07 00:00:00,Closed,1242
4151,185,2024-12-15 00:00:00,2024-12-18 00:00:00,2024-12-18 00:00:00,Closed,832.88
4152,25,2025-01-31 00:00:00,2025-02-02 00:00:00,2025-02-02 00:00:00,Closed,1514.12
4153,14,2025-03-24 00:00:00,2025-03-26 00:00:00,2025-03-26 00:00:00,Closed,699
4154,135,2024-11-09 00:00:00,2024-11-11 00:00:00,2024-11-11 00:00:00,Closed,501.65
4155,182,2025-01-07 00:00:00,2025-01-08 00:00:00,2025-01-13 00:00:00,Late,200.72
4156,147,2024-10-06 00:00:00,2024-10-13 00:00:00,2024-10-13 00:00:00,Closed,1109.24
4157,134,2024-07-21 00:00:00,2024-07-26 00:00:00,2024-07-26 00:00:00,Closed,4990.65
4158,69,2025-05-16 00:00:00,2025-05-30 00:00:00,2025-05-30 00:00:00,Closed,2604.04
4159,112,2025-03-07 00:00:00,2025-03-12 00:00:00,2025-03-12 00:00:00,Closed,1909.47
4160,18,2024-09-24 00:00:00,2024-10-01 00:00:00,2024-10-01 00:00:00,Closed,667.2
4161,108,2024-08-15 00:00:00,2024-08-23 00:00:00,2024-08-23 00:00:00,Closed,462.63
4162,5,2024-08-06 00:00:00,2024-08-12 00:00:00,2024-08-15 00:00:00,Late,4312.35
4163,116,2024-10-30 00:00:00,2024-11-09 00:00:00,2024-11-09 00:00:00,Closed,1837.48
4164,114,2024-07-16 00:00:00,2024-07-17 00:00:00,2024-07-17 00:00:00,Closed,2402.82
4165,114,2024-08-28 00:00:00,2024-09-02 00:00:00,2024-09-02 00:00:00,Closed,935.98
4166,84,2025-01-03 00:00:00,2025-01-08 00:00:00,2025-01-12 00:00:00,Late,429.38
4167,186,2025-05-19 00:00:00,2025-05-23 00:00:00,2025-05-23 00:00:00,Closed,646.6
4168,46,2025-06-25 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,Closed,607.44
4169,74,2024-11-12 00:00:00,2024-11-20 00:00:00,2024-11-20 00:00:00,Closed,908.52
4170,180,2025-04-30 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Closed,1594.62
4171,18,2024-12-22 00:00:00,2024-12-25 00:00:00,2024-12-25 00:00:00,Closed,2417.36
4172,76,2025-05-13 00:00:00,2025-05-17 00:00:00,2025-05-17 00:00:00,Closed,155.73
4173,184,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-23 00:00:00,Closed,202.11
4174,63,2024-09-04 00:00:00,2024-09-06 00:00:00,2024-09-06 00:00:00,Closed,2906.7
4175,5,2025-06-21 00:00:00,2025-06-26 00:00:00,2025-06-26 00:00:00,Closed,1234.16
4176,104,2024-11-27 00:00:00,2024-11-29 00:00:00,2024-12-03 00:00:00,Late,2886.52
4177,47,2025-06-04 00:00:00,2025-06-06 00:00:00,2025-06-06 00:00:00,Closed,3162.44
4178,116,2025-04-14 00:00:00,2025-04-18 00:00:00,2025-04-18 00:00:00,Closed,2779.77
4179,86,2025-05-27 00:00:00,2025-05-31 00:00:00,2025-05-31 00:00:00,Closed,633.23
4180,29,2025-04-12 00:00:00,2025-04-19 00:00:00,2025-04-19 00:00:00,Closed,1896.04
4181,183,2025-04-10 00:00:00,2025-04-23 00:00:00,2025-04-23 00:00:00,Closed,1401.36
4182,108,2024-07-12 00:00:00,2024-07-15 00:00:00,2024-07-15 00:00:00,Closed,537.84
4183,156,2025-04-20 00:00:00,2025-04-26 00:00:00,2025-04-26 00:00:00,Closed,724.42
4184,82,2024-09-01 00:00:00,2024-09-08 00:00:00,2024-09-08 00:00:00,Closed,631.44
4185,44,2024-09-28 00:00:00,2024-10-02 00:00:00,2024-10-02 00:00:00,Closed,411.76
4186,143,2025-04-18 00:00:00,2025-04-23 00:00:00,2025-04-23 00:00:00,Closed,573.65
4187,165,2025-02-24 00:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,Closed,835.99
4188,143,2024-09-14 00:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,Closed,344.19
4189,74,2025-02-23 00:00:00,2025-02-28 00:00:00,2025-02-28 00:00:00,Closed,836.08
4190,151,2025-05-10 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,602.18
4191,136,2025-05-09 00:00:00,2025-05-14 00:00:00,2025-05-14 00:00:00,Closed,134.98
4192,26,2024-12-30 00:00:00,2025-01-02 00:00:00,2025-01-02 00:00:00,Closed,868.72
4193,148,2025-05-12 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Closed,148.49
